Time,Angle
1,-90
48,-89
69,-88
91,-86
112,-85
133,-84
155,-82
176,-81
197,-80
219,-79
240,-78
261,-77
304,-76
325,-75
389,-74
517,-75
752,-76
1007,-77
1392,-78
1413,-77
1456,-78
1968,-79
2352,-80
2715,-81
3333,-82
3781,-83
3909,-84
3952,-85
3973,-87
3995,-88
4015,-90
4036,-92
4059,-93
4079,-94
4101,-95
4123,-96
4144,-98
4165,-99
4187,-100
4229,-101
4251,-102
4293,-103
4315,-104
4357,-105
4400,-106
4464,-107
4528,-108
4635,-109
4805,-110
4933,-111
5040,-112
5104,-113
5168,-114
5211,-115
5275,-116
5317,-117
5403,-118
5467,-119
5531,-120
5595,-121
5680,-122
5893,-123
6000,-124
6597,-123
6683,-122
6725,-121
6768,-120
6832,-119
6917,-118
7152,-117
7259,-116
7365,-115
7472,-114
7557,-112
7600,-111
7621,-110
7664,-109
7685,-108
7707,-107
7728,-106
7749,-105
7792,-104
7813,-103
7856,-102
7877,-101
7899,-100
7941,-98
7984,-97
8005,-96
8027,-95
8048,-94
8091,-93
8133,-92
8197,-91
8240,-90
8261,-89
8304,-88
8325,-87
8347,-86
8368,-84
8389,-83
8411,-82
8432,-81
8453,-80
8475,-79
8496,-78
8517,-77
8560,-76
8795,-77
8901,-78
8987,-79
9115,-80
9157,-81
9200,-82
9243,-83
9285,-84
9307,-85
9328,-86
9349,-87
9392,-88
9413,-89
9456,-90
9605,-89
9712,-88
9776,-89
9861,-90
9904,-91
9947,-92
9968,-93
9989,-94
10011,-95
10032,-96
10075,-97
10096,-98
10139,-99
10181,-100
10245,-101
10331,-102
10608,-101
10821,-102
10992,-103
11099,-104
11141,-105
11205,-106
11227,-107
11248,-108
11291,-109
11312,-110
11333,-111
11355,-112
11397,-113
11419,-114
11440,-116
11483,-117
11504,-118
11525,-119
11568,-120
11589,-121
11611,-122
11632,-123
11653,-124
11675,-125
11696,-126
11717,-127
11739,-128
11760,-129
11781,-131
11803,-132
11824,-133
11867,-134
11888,-135
11909,-136
11952,-137
12016,-138
12251,-137
12379,-136
12464,-135
12571,-134
12891,-133
13040,-132
13189,-131
13275,-130
13381,-129
13424,-128
13531,-127
14384,-128
14576,-129
14811,-130
14917,-131
15003,-132
15088,-133
15152,-134
15237,-135
15344,-136
15621,-137
15877,-136
16219,-135
16347,-134
16539,-133
16560,-132
16581,-131
16603,-130
16624,-128
16645,-127
16667,-126
16688,-125
16709,-124
16731,-123
16752,-122
16773,-121
16816,-120
16880,-119
16944,-120
17029,-121
17093,-122
17115,-123
17179,-124
17243,-125
17371,-124
17563,-125
17648,-126
17755,-127
18181,-128
18459,-129
18587,-130
18672,-131
18736,-132
18779,-133
18907,-134
19291,-135
19483,-134
20080,-135
20571,-136
20720,-137
20784,-136
24603,-135
24645,-134
24667,-133
24688,-132
24731,-131
24752,-130
24773,-129
24795,-128
24816,-127
24837,-126
24859,-125
24901,-124
24923,-123
24944,-122
24987,-121
25051,-120
25093,-119
25136,-118
25179,-117
25221,-116
25264,-115
25328,-114
25456,-115
25499,-116
25541,-118
25563,-119
25605,-121
25627,-122
25648,-124
25669,-125
25691,-127
25712,-131
25733,-133
25755,-136
25776,-138
25797,-141
25819,-145
25840,-149
25861,-154
25883,-159
25904,-164
25925,-169
25947,-173
25968,-175
25989,-180
26011,176
26032,171
26053,170
26075,167
26096,165
26117,163
26139,162
26160,161
26181,159
26203,158
26224,157
26267,156
26288,155
26309,154
26331,152
26352,151
26373,150
26395,149
26416,148
26459,147
26480,146
26501,145
26523,144
26544,143
26565,142
26587,141
26608,139
26651,137
26672,134
26693,132
26715,131
26736,127
26757,123
26779,119
26800,115
26821,113
26843,109
26864,108
26885,107
26907,106
26928,105
26949,104
26971,102
26992,100
27013,99
27035,97
27056,96
27077,95
27099,94
27120,93
27141,92
27163,91
27184,90
27227,89
27248,88
27269,87
27291,86
27376,87
27440,88
27483,89
27525,90
27568,91
27589,92
27611,93
27632,95
27653,98
27696,100
27717,102
27739,104
27760,106
27781,107
27803,109
27824,111
27845,113
27867,114
27888,117
27909,120
27931,124
27952,129
27973,133
27995,137
28016,140
28037,144
