Time,Angle
1,-110
27,-109
91,-108
155,-107
197,-106
240,-105
283,-104
304,-103
325,-102
347,-101
368,-100
389,-99
411,-97
432,-96
453,-95
475,-93
496,-91
517,-89
560,-88
581,-87
603,-86
645,-85
709,-84
752,-83
795,-82
837,-81
880,-80
944,-79
987,-78
1072,-77
1136,-76
1200,-75
1328,-74
1755,-73
1840,-72
2010,-71
2203,-70
2395,-69
2565,-70
2992,-71
3077,-72
3120,-73
3163,-74
3184,-75
3205,-76
3248,-78
3269,-79
3291,-81
3333,-83
3355,-84
3376,-85
3397,-86
3419,-87
3440,-88
3461,-89
3483,-90
3525,-91
3568,-92
3632,-93
3739,-94
3909,-93
4507,-92
4571,-91
4592,-90
4613,-89
4656,-88
4677,-87
4699,-86
4720,-85
4763,-84
4784,-83
4848,-82
4912,-81
5083,-80
5296,-81
5744,-82
5872,-81
6021,-82
6405,-83
6661,-82
7344,-83
8432,-82
8603,-83
8624,-82
8965,-83
9861,-82
10459,-83
11077,-84
11163,-85
11184,-86
11227,-87
11248,-88
11269,-89
11291,-90
11333,-91
11355,-92
11376,-93
11397,-95
11440,-96
11461,-97
11483,-98
11525,-99
11547,-100
11589,-101
11611,-102
11653,-103
11675,-104
11717,-105
11760,-106
11803,-107
11845,-108
11867,-109
11909,-110
11952,-111
11995,-112
12037,-113
12101,-114
12144,-115
12187,-116
12229,-117
12293,-118
12336,-119
12357,-120
12400,-121
12464,-122
12507,-123
12592,-124
12677,-125
12784,-126
12848,-127
12891,-128
12912,-129
12955,-131
12976,-134
12997,-136
13019,-139
13040,-140
13061,-141
13083,-143
13104,-145
13125,-146
13147,-148
13168,-150
13189,-151
13211,-152
13232,-153
13253,-154
13275,-155
13296,-157
13317,-158
13339,-159
13360,-160
13381,-161
13403,-162
13445,-164
13467,-166
13488,-167
13509,-168
13531,-169
13552,-170
13573,-172
13595,-173
13616,-175
13637,-176
13659,-178
13680,-180
13701,180
13723,178
13744,177
13765,175
13787,174
13808,173
13829,171
13851,170
13872,169
13915,168
13936,167
13957,165
14000,164
14021,163
14043,162
14064,161
14085,160
14107,159
14128,157
14171,156
14192,155
14213,154
14235,153
14256,152
14277,151
14299,150
14320,149
14341,148
14384,147
14427,146
14491,147
14512,148
14533,149
14576,151
14597,153
14619,156
14640,158
14661,160
14683,163
14704,166
14725,170
14747,172
14768,177
14789,-179
14811,-175
14832,-172
14853,-170
14875,-166
14896,-163
14917,-159
14939,-158
14960,-156
14981,-154
15003,-153
15024,-152
15067,-151
15088,-150
15109,-149
15173,-148
15195,-147
15259,-146
15301,-145
15365,-144
15387,-143
15408,-142
15451,-141
15472,-140
15493,-139
15515,-138
15536,-137
15557,-136
15579,-135
15600,-134
15621,-133
15643,-132
15664,-131
15685,-130
15728,-128
15749,-127
15792,-126
15813,-125
15835,-124
15856,-123
15899,-122
15920,-121
15941,-120
15963,-119
15984,-118
16027,-117
16048,-116
16069,-114
16112,-113
16133,-112
16155,-110
16176,-109
16219,-107
16261,-106
16304,-105
16347,-104
16389,-103
16411,-102
16432,-101
16453,-100
16496,-99
16517,-98
16539,-97
