Time,Angle
1,-95
27,-94
48,-93
69,-92
91,-90
112,-88
133,-86
155,-85
176,-84
197,-82
219,-81
240,-80
283,-79
304,-78
368,-77
581,-78
624,-79
667,-80
709,-81
752,-82
859,-83
965,-84
1072,-85
1157,-86
1264,-87
1328,-88
1435,-87
1541,-86
1584,-85
1648,-84
1669,-83
1712,-82
2010,-81
2309,-80
2693,-79
2779,-78
2885,-77
2971,-78
3013,-79
3035,-80
3056,-81
3077,-83
3099,-84
3120,-86
3141,-87
3163,-89
3184,-90
3205,-91
3227,-92
3248,-93
3269,-94
3312,-95
3589,-94
3781,-93
3845,-92
3867,-91
3909,-90
3931,-89
3952,-87
3973,-86
3995,-85
4015,-84
4036,-83
4059,-82
4101,-81
4165,-80
4251,-79
4379,-80
4421,-81
4485,-82
4549,-83
4720,-84
4869,-85
4976,-84
5083,-85
5211,-86
5296,-87
5339,-88
5360,-89
5381,-90
5424,-91
5467,-92
5531,-93
5573,-94
5872,-95
5915,-96
5979,-97
6021,-98
6341,-99
6405,-100
6448,-101
6533,-102
6875,-103
6896,-104
6939,-106
6981,-107
7003,-109
7024,-110
7088,-111
7152,-112
7387,-113
7451,-114
7493,-116
7557,-117
7579,-118
7643,-119
7685,-120
7749,-121
7792,-122
7813,-123
7856,-124
7877,-125
7899,-126
7920,-127
7963,-129
7984,-131
8005,-132
8027,-133
8048,-135
8069,-137
8091,-140
8112,-142
8133,-146
8155,-149
8176,-153
8197,-154
8219,-157
8240,-160
8261,-162
8283,-163
8304,-166
8325,-168
8347,-169
8368,-170
8389,-171
8411,-172
8432,-173
8453,-174
8496,-175
8517,-176
8539,-177
8645,-175
8667,-173
8688,-170
8709,-166
8731,-164
8752,-157
8773,-155
8795,-149
8816,-145
8837,-141
8859,-140
8880,-137
8901,-135
8923,-133
8944,-131
8965,-130
8987,-129
9029,-128
9051,-127
9093,-126
9136,-125
9200,-124
9243,-123
9285,-122
9307,-121
9328,-119
9371,-117
9392,-116
9413,-114
9435,-112
9456,-111
9477,-109
9499,-107
9520,-105
9563,-103
9584,-101
9605,-98
9627,-97
9648,-96
9669,-94
9691,-93
9712,-91
9755,-89
9776,-88
9797,-87
9819,-86
9840,-85
9861,-84
9883,-83
9904,-81
9947,-79
9989,-78
10011,-77
10053,-76
10075,-74
10117,-73
10160,-72
10181,-71
10288,-72
10309,-73
10331,-74
10352,-75
10373,-77
10395,-78
10416,-80
10437,-82
10459,-84
10480,-85
10501,-87
10523,-88
10544,-89
10565,-90
10587,-91
10629,-92
10693,-93
10736,-94
10757,-95
10800,-96
10821,-97
10843,-98
10864,-99
10885,-101
10907,-102
10928,-103
10949,-104
10971,-105
10992,-106
11013,-108
11035,-109
11056,-110
11077,-112
11099,-113
11120,-114
11141,-115
11163,-116
11184,-117
11205,-119
11227,-120
11248,-121
11269,-123
11291,-124
11312,-126
11333,-127
11355,-128
11376,-130
11397,-131
11419,-132
11461,-133
11696,-134
11888,-133
11973,-132
12443,-131
