Time,Angle
1,61
78,62
164,63
228,64
292,65
356,66
420,67
484,68
548,69
590,70
633,71
654,72
676,73
718,74
761,75
825,76
846,77
868,78
910,79
932,80
953,81
974,82
1038,83
1060,84
1124,85
1166,86
1209,87
1230,88
1252,89
1273,90
1294,91
1316,92
1337,94
1358,97
1380,98
1401,100
1422,102
1444,105
1465,109
1486,111
1508,115
1529,121
1550,124
1572,126
1593,129
1614,132
1636,135
1657,136
1678,139
1700,141
1721,143
1742,144
1764,145
1785,147
1806,149
1828,150
1849,151
1870,152
1913,153
1934,154
1956,155
1977,156
2020,158
2062,159
2084,160
2105,161
2126,162
2148,163
2169,164
2190,166
2212,167
2233,168
2254,169
2276,171
2297,172
2318,173
2340,174
2361,175
2382,176
2404,177
2425,178
2446,179
2468,-180
2489,-178
2510,-176
2553,-174
2574,-173
2596,-172
2638,-171
2660,-170
2681,-169
2745,-170
2809,-171
2830,-172
2852,-173
2873,-175
2894,-176
2916,-177
2937,-179
2958,180
2980,177
3022,176
3044,175
3108,174
3172,173
3278,172
3364,171
3428,170
3492,169
3620,168
3790,167
3876,166
3940,165
4068,164
4302,165
4324,166
4366,168
4388,169
4409,171
4430,172
4452,175
4473,177
4494,-180
4516,-176
4537,-175
4558,-171
4580,-167
4601,-160
4622,-157
4644,-153
4665,-148
4686,-144
4708,-141
4729,-139
4750,-135
4772,-131
4793,-127
4814,-126
4836,-122
4857,-119
4878,-116
4900,-113
4921,-111
4942,-109
4964,-108
4985,-107
5028,-106
5049,-105
5092,-104
5220,-105
5390,-104
5412,-103
5433,-102
5454,-101
5476,-100
5518,-98
5540,-96
5561,-95
5582,-93
5604,-92
5625,-91
5732,-92
5753,-94
5796,-96
5817,-97
5838,-98
5860,-99
5881,-101
5902,-104
5924,-106
5945,-109
5966,-110
5988,-114
6009,-117
6030,-121
6052,-124
6073,-128
6094,-132
6116,-136
6137,-140
6158,-143
6180,-147
6201,-150
6222,-156
6244,-157
6265,-161
6286,-164
6308,-166
6329,-169
6350,-170
6372,-172
6393,-175
6414,-177
6457,-179
6478,180
6500,178
6521,177
6542,176
6564,174
6585,173
6606,172
6628,171
6670,169
6692,168
6713,167
6734,166
6756,165
6777,164
6820,163
6862,162
6884,161
6948,160
7033,159
7097,160
7161,161
7204,162
7225,163
7268,164
7289,165
7310,166
7332,167
7353,168
7417,169
7545,170
7588,171
7630,172
7652,173
7694,174
7737,175
7780,176
7822,177
7844,178
7886,179
7908,180
7929,-180
7950,-179
7993,-178
8036,-177
8184,-178
8228,-179
8270,180
8292,179
8313,178
8334,176
8356,175
8377,174
8398,172
8420,170
8441,168
8462,167
8484,165
8505,161
8526,158
8548,156
8569,152
8590,149
8612,145
8633,142
8654,137
8676,133
8697,129
8718,125
8740,123
8761,119
8782,115
8804,110
8825,106
8846,103
8868,99
8889,96
8910,93
8932,91
8953,89
8974,85
8996,82
9017,81
9038,79
9060,77
9081,75
9102,73
9124,72
9145,68
9166,66
9188,63
9209,62
9230,59
9252,57
9273,54
9294,52
9316,49
9337,47
9358,45
9380,42
9401,41
9422,39
9444,38
9465,35
9508,34
9529,32
9550,31
9593,30
9636,29
9657,28
9721,27
9913,28
9998,29
10105,28
10126,27
10169,26
10190,25
10212,24
10233,23
10254,22
10276,21
10297,20
10340,19
10382,18
10425,17
10510,16
10553,17
10596,18
10617,19
10638,20
10660,21
10681,23
10702,24
10724,25
10745,27
10766,29
10788,30
10809,31
10830,33
10852,35
10873,38
10894,40
10916,42
10937,45
10958,47
10980,49
11001,50
11022,52
11044,54
11065,57
11086,59
11108,60
11129,62
11150,63
11172,65
11193,66
11214,68
11236,71
11257,73
11278,75
11300,76
11321,78
11342,81
11364,84
11385,85
11406,90
11428,93
11449,97
11470,100
11492,102
11513,106
11534,110
11556,115
11577,116
11598,119
11620,122
11641,125
11662,127
11684,128
11705,130
11726,134
11748,135
11769,136
11790,138
11812,140
11833,142
11854,143
11876,145
11897,146
11918,148
11940,149
11982,151
12004,152
12025,153
12046,154
12068,155
12089,156
12110,157
12132,158
12174,159
12196,160
12217,162
12238,163
12260,164
12281,165
12302,166
12324,167
12345,168
12388,169
12601,168
12665,167
12686,166
12729,165
12750,164
12772,163
12793,162
12814,161
12857,160
12900,159
12964,158
13028,157
13070,156
13113,155
13156,154
13177,153
13220,152
13241,151
13262,150
13284,149
13305,148
13326,147
13348,146
13369,145
13390,144
13433,143
13454,142
13476,141
13540,140
13604,139
13646,138
13710,137
13753,136
13796,135
13860,134
13988,133
14094,134
14158,135
14180,136
14201,137
14222,139
14244,140
14286,142
14308,143
14329,144
14350,145
14372,146
14393,147
14414,148
14436,149
14478,151
14500,152
14542,153
14585,154
14606,155
14649,156
14670,157
14692,158
14713,159
14756,160
14777,161
14798,162
14820,163
14841,164
14884,165
14905,166
14926,167
14948,168
14969,171
14990,172
15012,173
15033,175
15054,176
15076,177
15097,179
15118,-180
15140,-179
15161,-177
15182,-176
15204,-175
15225,-173
15246,-171
15268,-169
15289,-166
15310,-165
15332,-163
15353,-161
15374,-159
15396,-157
15417,-156
15438,-154
15460,-152
15481,-151
15502,-150
15524,-148
15545,-147
15566,-146
15588,-144
15609,-143
15630,-142
15652,-140
15673,-139
15694,-138
15716,-136
15737,-135
15758,-133
15780,-131
15801,-129
15822,-127
15844,-125
15865,-123
15886,-122
15908,-121
15929,-120
15950,-119
15993,-118
16036,-117
16057,-116
16100,-114
16121,-113
16141,-112
16205,-111
16249,-110
16462,-111
16484,-112
16505,-113
16526,-114
16569,-115
16590,-117
16612,-118
16633,-119
16676,-120
16718,-121
16761,-122
16782,-123
16910,-124
16953,-125
16996,-126
17038,-127
17060,-128
17081,-129
17102,-130
17145,-131
17166,-132
17188,-133
17209,-134
17252,-135
17294,-136
17380,-137
17465,-138
17657,-139
17721,-140
17742,-141
17764,-142
17785,-143
17806,-144
17828,-147
17849,-149
17870,-152
17892,-154
17913,-158
17934,-162
17956,-167
17977,-169
17998,-174
18020,-178
18041,176
18062,173
18084,171
18105,169
18126,166
18148,164
18169,163
18190,162
18212,160
18233,159
18254,158
18404,159
18468,160
19172,161
19385,162
19684,161
19961,160
20366,161
20814,162
21262,163
21476,162
21518,161
21540,160
21561,159
21582,158
21604,157
21625,156
21646,154
21689,153
21710,152
21753,151
21817,150
21945,151
22052,152
22116,153
22244,154
22329,155
22372,156
22436,158
22457,159
22478,160
22500,163
22521,166
22542,170
22564,172
22585,177
22606,180
22628,-178
22649,-175
22692,-173
22734,-172
22798,-173
22862,-174
22905,-175
22926,-176
22969,-177
22990,-178
23012,-179
23033,180
23054,179
23076,177
23097,175
23118,174
23161,172
23182,171
23204,170
23225,169
23268,168
23310,167
23417,168
23481,169
23566,170
23609,171
23972,172
24292,173
24996,172
25017,173
25892,172
26084,173
26169,172
28153,173
28174,172
28345,173
28558,172
29945,171
30905,172
31118,171
31140,172
31609,171
31716,172
31801,171
33636,170
33721,169
33785,168
33892,167
33998,166
34084,165
34169,164
34276,163
37241,164
37412,163
37582,164
37689,165
37753,166
37774,167
37796,168
37817,170
37838,171
37860,173
37881,175
37902,177
37924,-180
37945,-178
37966,-173
37988,-170
38009,-166
38030,-164
38052,-160
38073,-156
38094,-151
38116,-147
38137,-143
38158,-138
38180,-134
38201,-129
38222,-127
38244,-123
38265,-119
38286,-116
38308,-113
38329,-110
38350,-107
38372,-104
38393,-102
38414,-101
38436,-99
38457,-97
38478,-96
38542,-95
38585,-96
38649,-97
38670,-98
38713,-99
38756,-100
38798,-101
38990,-102
39054,-103
39140,-104
39246,-105
39332,-106
39438,-107
39502,-108
39609,-109
39780,-108
39886,-107
39950,-106
40014,-105
40078,-104
40142,-103
40206,-102
40292,-101
40462,-100
40761,-101
40846,-102
40974,-103
41060,-104
41124,-105
41145,-106
41209,-107
41230,-108
41273,-109
41316,-110
41358,-111
41401,-112
41422,-113
41444,-114
41508,-115
41614,-114
41742,-115
41806,-116
41892,-117
42062,-118
42318,-117
42361,-116
42404,-114
42446,-112
42468,-111
42489,-109
42510,-108
42532,-106
42553,-105
42574,-104
42681,-103
42766,-102
42852,-101
42916,-100
42980,-99
43044,-98
43129,-97
43214,-96
43278,-95
43342,-94
43449,-93
43598,-94
43662,-95
43705,-96
43748,-97
43790,-98
43812,-99
43876,-100
43918,-101
43982,-102
44089,-103
44238,-104
44324,-105
44409,-106
44665,-105
44793,-104
44857,-103
44942,-102
45006,-101
45134,-102
45220,-103
45284,-104
45390,-105
45540,-106
45604,-105
45753,-104
45966,-105
47716,-104
47908,-105
48228,-104
49422,-105
49636,-104
49892,-105
49977,-104
50169,-105
50254,-104
50596,-105
50830,-104
51108,-105
51300,-104
51428,-105
51513,-106
51598,-107
51620,-106
51961,-107
52068,-108
52132,-109
52260,-108
52388,-109
52430,-110
52537,-111
52558,-110
52708,-111
53049,-112
53177,-111
53284,-110
53348,-111
53604,-110
53924,-109
55161,-108
59577,-107
59982,-108
60110,-107
62862,-106
63012,-107
63225,-106
66041,-107
66148,-108
66190,-109
66233,-110
66276,-111
66318,-112
66340,-113
66382,-114
66404,-115
66446,-116
66468,-117
66510,-118
66532,-119
66553,-120
66596,-121
66638,-122
66660,-123
66702,-124
66724,-125
66788,-126
66809,-127
66852,-128
66894,-129
66937,-130
67001,-131
67044,-132
67108,-133
67278,-132
67321,-131
67385,-130
67428,-129
67470,-128
67492,-127
67513,-126
67556,-125
67577,-124
67598,-123
67620,-122
67641,-121
67662,-120
67684,-119
67705,-118
67726,-117
67748,-116
67769,-115
67812,-114
67833,-113
67876,-112
67897,-111
67961,-110
67982,-109
68046,-108
68132,-107
68217,-106
68324,-105
68409,-104
68452,-103
68494,-102
68558,-101
68622,-100
68750,-99
69092,-98
69326,-97
69518,-96
69774,-95
69817,-96
70009,-97
70137,-98
70201,-99
70286,-100
70372,-101
70414,-102
70457,-103
70500,-104
70542,-105
70564,-106
70606,-107
70628,-108
70670,-109
70713,-110
70734,-111
70756,-112
70820,-113
70862,-114
70905,-115
70948,-116
71012,-117
71054,-118
71097,-119
71118,-120
71161,-121
71182,-122
71204,-123
71225,-124
71246,-125
71268,-126
71289,-127
71310,-129
71332,-130
71353,-131
71374,-134
71396,-136
71417,-138
71438,-139
71460,-140
71481,-142
71502,-144
71524,-147
71545,-148
71566,-150
71588,-152
71609,-154
71630,-156
71652,-157
71673,-159
71694,-162
71716,-164
71737,-165
71758,-167
71780,-169
71801,-171
71822,-172
71844,-173
71865,-176
71886,-178
71908,-180
71929,180
71950,178
71972,176
71993,174
72014,173
72036,171
72057,169
72078,168
72100,166
72142,165
72164,163
72185,162
72206,161
72228,160
72249,159
72292,158
72334,157
72420,156
72526,155
72676,154
72804,155
72889,156
72953,157
72996,158
73038,159
73081,160
73124,161
73145,162
73188,163
73209,164
73252,165
73294,166
73316,167
73337,168
73401,169
73529,168
73593,167
73678,166
73806,165
73956,164
73998,165
74190,166
74276,167
74489,166
74660,165
74681,166
74702,165
75044,166
75150,167
75428,168
75577,169
75769,168
76004,167
76217,168
77326,169
77348,168
77561,169
77796,170
77988,171
78052,172
78542,173
79417,174
80206,173
80697,174
80953,175
80996,176
81038,177
81081,178
81145,179
81230,180
81252,-180
81316,-179
81508,-180
81636,180
81721,179
82212,180
82660,179
82788,178
83257,177
83556,176
83577,177
83598,176
83662,175
83726,174
83769,173
83833,172
84089,173
84174,172
85198,171
85561,172
88740,173
90041,172
91257,173
91470,172
91748,173
98169,172
98340,171
98404,170
98446,169
98510,168
98553,167
98574,166
98596,165
98638,164
98660,163
98681,162
98702,161
98724,160
98745,159
98766,158
98788,157
98809,156
98830,155
98852,154
98873,152
98894,151
98916,149
98937,148
98958,146
98980,145
99001,144
99022,143
99044,142
99086,140
99108,139
99150,138
99172,137
99193,136
99214,135
99257,134
99300,133
99321,132
99385,131
99449,130
99492,131
99577,132
99620,133
99662,134
99684,135
99726,136
99790,137
100004,136
100046,135
100068,134
100089,133
100132,132
100153,131
100217,130
100302,131
100409,132
100516,133
100558,134
100644,135
100708,136
100836,137
100942,138
101006,139
101049,140
101092,141
101134,142
101177,143
101262,144
101476,143
101540,142
101582,141
101625,140
101668,139
101689,138
101732,137
101753,136
101774,135
101817,134
101860,133
101902,132
101966,131
102030,130
102137,129
102478,128
102542,127
102606,126
