Time,Angle
1,-106
176,-105
432,-104
539,-103
581,-102
624,-101
645,-100
688,-99
709,-98
731,-97
752,-96
795,-95
859,-94
923,-93
987,-92
1051,-91
1136,-90
1179,-89
1243,-88
1989,-89
2395,-90
3440,-91
3525,-92
3589,-93
3717,-92
3739,-91
3760,-90
3781,-89
3803,-88
3824,-86
3845,-85
3867,-84
3888,-83
3909,-82
3952,-81
4036,-82
4123,-83
4208,-84
4293,-85
4379,-86
4464,-87
4507,-88
4549,-89
4592,-90
4613,-91
4656,-92
4677,-93
4699,-94
4741,-95
4763,-96
4784,-97
4827,-98
4869,-99
4912,-100
4955,-101
4976,-102
5040,-103
5061,-104
5125,-105
5189,-106
5232,-107
5317,-108
5552,-107
5701,-108
5765,-109
6576,-108
6939,-109
7259,-110
7365,-111
7451,-112
8325,-111
9008,-110
9371,-109
9563,-108
9861,-107
10011,-106
10288,-105
11248,-106
11440,-107
11589,-108
11717,-109
11760,-110
11824,-111
11888,-112
11995,-113
12123,-114
12229,-115
19888,-116
19952,-115
20016,-116
20080,-115
20229,-114
20336,-113
20400,-112
20549,-113
20613,-114
20635,-115
20656,-116
20677,-117
20699,-118
20741,-119
20784,-120
20805,-121
20827,-122
20869,-123
20912,-124
21104,-125
21339,-124
21573,-125
21595,-124
21765,-123
22107,-122
22235,-121
22277,-120
22320,-119
22363,-118
22405,-117
22448,-116
22491,-115
22683,-114
22768,-113
22853,-112
22939,-111
23024,-110
23173,-109
23259,-108
23301,-107
23365,-106
23408,-105
23429,-104
23472,-103
23493,-102
23515,-101
23536,-100
23557,-99
23579,-98
23600,-97
23643,-96
23664,-95
23707,-94
23749,-93
23792,-92
23835,-91
23877,-90
23899,-89
23941,-88
23963,-87
23984,-86
24005,-85
24027,-84
24048,-82
24069,-80
24091,-78
24112,-77
24133,-76
24155,-75
24176,-74
24197,-73
24219,-72
24240,-70
24261,-69
24283,-68
24304,-67
24325,-66
24347,-65
24368,-64
24389,-62
24411,-61
24432,-59
24453,-57
24475,-55
24517,-53
24539,-51
24560,-49
24581,-48
24603,-46
24624,-44
24645,-43
24667,-42
24688,-40
24709,-38
24731,-36
24752,-34
24773,-33
24795,-31
24816,-29
24837,-27
24859,-25
24880,-23
24901,-21
24923,-20
24944,-18
24987,-16
25008,-15
25029,-14
25051,-13
25072,-11
25093,-10
25115,-9
25136,-8
25157,-7
25179,-6
25200,-4
25221,-3
25264,-2
25285,-1
25307,-0
25328,1
25392,2
25563,1
25648,0
25691,-1
25733,-2
25776,-3
25797,-4
25819,-5
25840,-6
25861,-8
25883,-9
25904,-11
25925,-12
25947,-14
25968,-17
25989,-19
26011,-22
26032,-25
26053,-28
26075,-31
26096,-35
26117,-37
26139,-41
26160,-45
26181,-51
26203,-53
26224,-58
26245,-62
26267,-66
26288,-70
26309,-72
26331,-78
26352,-81
26373,-85
26395,-87
26416,-90
26437,-94
26459,-97
26480,-100
26501,-102
26523,-105
26544,-107
26565,-109
26587,-110
26608,-112
26629,-113
26651,-114
26672,-115
26779,-114
26821,-113
26907,-112
26992,-111
27035,-110
27099,-109
27205,-108
27269,-109
27440,-110
27632,-111
27909,-110
28037,-109
28272,-110
28379,-111
28528,-112
