Time,Angle
1,133
377,132
825,131
1145,132
1230,133
1294,134
1316,135
1358,136
1380,137
1401,138
1444,139
1465,140
1486,141
1529,142
1550,143
1593,144
1614,145
1657,146
1678,147
1721,148
1742,149
1785,150
1806,151
1828,152
1892,153
2041,152
2212,153
2276,154
2297,155
2340,156
2382,157
2425,158
2468,159
2681,158
2830,159
2894,160
2937,161
3022,162
3257,163
3534,164
3620,165
3662,166
3705,167
3726,168
3748,169
3790,170
3812,171
3876,172
3897,173
3940,174
3982,175
4025,176
4089,177
4153,178
4196,179
4238,180
4260,-180
4302,-179
4409,-180
4430,180
4452,179
4494,178
4516,177
4537,176
4558,175
4601,174
4644,173
4665,172
4729,171
4814,170
5006,169
5113,168
5198,167
5262,166
5348,165
5433,166
5540,165
5625,164
5668,163
5732,162
5774,161
5817,160
5881,159
5945,158
6009,157
6158,156
6201,157
6329,158
6393,159
6478,160
6564,161
6734,162
6841,163
6948,164
7182,165
7588,164
7865,163
7929,162
8036,161
8206,160
8270,159
8313,158
8356,157
8377,156
8398,154
8420,153
8441,151
8462,149
8484,147
8505,144
8526,143
8548,140
8569,137
8590,133
8612,132
8633,129
8654,125
8676,122
8697,119
8718,117
8740,111
8761,107
8782,103
8804,100
8825,96
8846,91
8868,87
8889,83
8910,78
8932,74
8953,71
8974,67
8996,65
9017,62
9038,59
9060,55
9081,53
9102,51
9124,50
9145,48
9166,46
9209,44
9230,43
9252,42
9273,41
9316,40
9380,39
9593,38
9721,37
9849,36
10020,35
10190,34
10404,35
10446,36
10468,37
10489,39
10510,42
10532,45
10553,49
10574,53
10596,58
10617,61
10638,66
10660,73
10681,79
10702,86
10724,94
10745,101
10766,109
10788,117
10809,121
10830,129
10852,140
10873,148
10894,151
10916,157
10937,163
10958,169
10980,174
11001,177
11022,-176
11044,-172
11065,-168
11086,-166
11108,-162
11129,-159
11150,-157
11172,-153
11193,-152
11214,-149
11236,-147
11257,-145
11278,-143
11300,-142
11321,-140
11342,-136
11364,-134
11385,-133
11406,-130
11428,-128
11449,-125
11470,-123
11492,-122
11513,-119
11534,-117
11556,-116
11577,-115
11598,-113
11620,-112
11641,-111
11662,-109
11684,-108
11705,-107
11726,-105
11748,-104
11790,-103
11812,-102
11854,-101
11897,-100
12089,-101
12238,-102
12281,-101
12430,-100
12494,-99
12622,-100
12665,-101
12708,-102
12750,-103
12793,-104
12878,-105
12985,-106
13049,-107
13113,-108
13134,-109
13156,-110
13177,-111
13220,-112
13241,-113
13262,-114
13284,-115
13305,-116
13348,-117
13369,-118
13412,-119
13433,-120
13454,-121
13497,-122
13518,-123
13540,-124
13561,-125
13604,-127
13625,-128
13646,-129
13689,-130
13710,-132
13732,-133
13753,-134
13774,-135
13796,-137
13817,-138
13838,-139
13860,-140
13881,-141
13902,-143
13924,-144
13945,-147
13988,-149
14009,-150
14030,-151
14052,-152
14073,-153
14094,-155
14116,-156
14137,-157
14180,-158
14201,-159
14244,-160
14265,-161
14286,-162
14308,-163
14350,-164
14372,-165
14393,-166
14414,-167
14457,-168
14478,-169
14500,-170
14521,-171
14542,-172
14564,-173
14585,-175
14606,-176
14649,-177
14670,-178
14692,-179
14713,-180
14756,179
14777,178
14841,177
14905,176
14969,175
15033,174
15076,173
15118,172
15140,171
15182,170
15225,169
15246,168
15310,167
15374,166
15438,165
15524,164
15566,163
15630,162
15865,163
15929,164
15993,165
16036,166
16121,167
16269,168
16356,169
16462,170
16697,171
16804,172
16868,173
16996,174
17273,173
18148,174
18276,173
18617,174
18894,175
18958,176
19022,177
19065,178
19086,179
19108,180
19129,-179
19150,-178
19172,-176
19193,-175
19214,-174
19236,-172
19257,-170
19278,-166
19300,-165
19321,-163
19342,-160
19364,-157
19385,-155
19406,-154
19428,-151
19449,-148
19470,-145
19492,-144
19513,-142
19534,-141
19556,-139
19577,-138
19598,-137
19620,-135
19662,-134
19705,-133
19812,-132
19918,-131
20153,-132
20260,-133
20366,-134
20473,-135
20622,-136
20793,-137
20900,-138
21049,-139
22222,-138
22350,-137
22414,-136
22500,-135
22564,-134
22628,-133
22692,-132
22734,-131
22798,-130
22862,-129
22905,-128
22948,-127
23012,-126
23076,-125
23161,-124
23374,-125
23438,-126
23460,-127
23502,-129
23545,-130
23566,-131
23588,-132
23630,-134
23652,-135
23673,-136
23694,-137
23716,-138
23737,-140
23758,-141
23780,-142
23801,-143
