Time,Angle
1,-114
374,-115
395,-114
417,-115
566,-114
694,-113
758,-112
822,-111
907,-110
1249,-111
1590,-112
1675,-113
1697,-114
1739,-115
1761,-116
1782,-117
1803,-119
1825,-121
1846,-122
1867,-125
1889,-126
1910,-128
1931,-129
1953,-131
1974,-133
1995,-134
2017,-136
2038,-137
2059,-138
2081,-140
2102,-141
2145,-142
2166,-143
2187,-145
2209,-146
2251,-147
2273,-148
2294,-149
2315,-150
2358,-152
2401,-153
2443,-154
2465,-155
2507,-156
2529,-157
2571,-158
2593,-159
2635,-160
2678,-161
2721,-162
2742,-163
2785,-164
2849,-165
2913,-166
3233,-165
3297,-164
3382,-163
3467,-162
3553,-161
3617,-160
3659,-159
3702,-158
3723,-157
3745,-156
3766,-155
3787,-154
3809,-153
3830,-152
3851,-151
3873,-150
3894,-149
3915,-148
3937,-146
3979,-144
4001,-143
4022,-142
4043,-141
4065,-140
4086,-139
4107,-138
4150,-137
4171,-136
4193,-135
4235,-134
4257,-133
4278,-132
4299,-131
4342,-130
4385,-129
4406,-128
4470,-127
4513,-126
4577,-125
4683,-124
4833,-123
4939,-122
5003,-121
5025,-120
5067,-119
5110,-118
5131,-117
5174,-116
5217,-115
5259,-114
5281,-113
5345,-112
5430,-111
5451,-112
5601,-113
5643,-114
5707,-115
5729,-116
5771,-117
5793,-118
5814,-119
5835,-120
5878,-121
5899,-122
5921,-123
5942,-124
5963,-125
6006,-126
6027,-127
6070,-128
6091,-129
6113,-130
6155,-131
6198,-132
6219,-133
6262,-134
6305,-135
6347,-136
6390,-137
6454,-138
6497,-139
6561,-140
6582,-141
6603,-142
6646,-143
6667,-144
6689,-145
6731,-146
6753,-147
6774,-148
6795,-149
6838,-150
6859,-151
6881,-152
6902,-153
6945,-154
6966,-155
7009,-156
7051,-157
7073,-158
7115,-159
7158,-160
7201,-161
7243,-162
7307,-163
7350,-164
7435,-165
7542,-166
8011,-167
8139,-168
8310,-167
8374,-166
8417,-165
8481,-164
8523,-163
8566,-162
8651,-161
8694,-160
8758,-159
8822,-158
8865,-157
8929,-156
8971,-155
9014,-154
9057,-153
9142,-152
9249,-151
9377,-150
9825,-151
10081,-150
10315,-151
10379,-152
10465,-153
10507,-154
10550,-155
10593,-156
10614,-157
10635,-158
10657,-159
10678,-160
10699,-161
10742,-162
10763,-164
10785,-165
10806,-166
10827,-167
10849,-168
10870,-169
10891,-170
10913,-171
10955,-172
10977,-173
11019,-174
11083,-175
11126,-176
11190,-177
11233,-178
11275,-179
11318,-180
11361,180
11382,179
11467,178
11531,179
11617,180
11638,-180
11681,-179
11723,-178
11766,-177
11809,-176
11873,-175
11915,-174
12001,-173
12086,-172
12129,-171
12214,-170
12321,-169
12449,-168
12769,-167
12833,-166
12875,-165
12918,-164
12961,-163
12982,-162
13025,-161
13067,-160
13089,-159
13110,-158
13153,-157
13195,-156
13217,-155
13259,-154
13302,-153
13345,-152
13387,-151
13430,-150
13473,-149
13515,-148
13558,-147
13601,-146
13665,-145
13729,-144
13814,-143
14134,-144
14475,-145
15329,-144
15350,-145
15435,-144
15542,-145
16438,-144
17590,-145
18358,-146
18443,-147
18507,-148
18550,-149
18571,-150
18614,-151
18635,-152
18657,-153
18678,-154
18699,-155
18721,-157
18742,-159
18763,-160
18785,-162
18806,-163
18827,-165
18849,-166
18870,-167
18891,-170
18913,-171
18934,-172
18955,-173
18977,-175
18998,-177
19019,-178
19041,-179
19062,178
19083,177
19105,175
19126,174
19147,172
19169,170
19190,168
19211,166
19233,165
19254,163
19275,161
19297,159
19318,158
19339,156
19361,154
19382,152
19403,150
19425,149
19446,148
19467,146
19489,144
19510,143
19531,142
19553,139
19574,137
19595,136
19617,135
19638,133
19659,131
19681,129
19702,128
19723,126
19745,124
19766,122
19787,121
19809,118
19830,117
19851,115
19873,114
19894,113
19915,112
19937,111
19958,110
19979,109
20001,108
20022,107
20086,106
20150,105
20214,104
20257,103
20299,102
20321,101
20342,100
20363,99
20406,98
20427,97
20449,96
20470,95
20491,94
20513,93
20555,92
20598,91
20619,90
20662,89
20683,88
20705,87
20726,86
20769,85
20811,84
20833,83
20854,82
20897,81
20918,80
20961,79
20982,78
21003,77
21046,76
21089,75
21153,74
21195,73
21281,72
21473,73
21537,74
21601,75
21622,76
21643,77
21665,78
21707,79
21729,80
21750,81
21771,82
21793,83
21814,84
21835,85
21857,87
21878,88
21899,89
21921,91
21942,93
21963,96
21985,97
22006,99
22027,101
22049,104
22070,106
22091,109
22113,114
22134,117
22155,120
22177,122
22198,125
22219,129
22241,132
22262,134
22283,140
22305,143
22326,147
22347,151
22369,153
22390,156
22411,160
22433,163
22454,167
22475,170
22497,172
22518,175
22539,177
22561,178
22582,180
22603,-177
22625,-176
22646,-175
22667,-174
22689,-172
22710,-171
22731,-169
22774,-167
22795,-166
22817,-165
22838,-164
22859,-163
22881,-162
22902,-161
22923,-160
22945,-159
22966,-158
22987,-157
23009,-156
23051,-155
23073,-154
23094,-153
23115,-152
23158,-151
23179,-150
23222,-149
23265,-148
23371,-147
23457,-146
23585,-145
23755,-146
23841,-147
23926,-148
23990,-149
24075,-150
24161,-151
24246,-152
24715,-151
24801,-152
24886,-153
24929,-154
24993,-155
25035,-156
25099,-157
25313,-156
25419,-155
25547,-154
25675,-153
25761,-152
25825,-151
25910,-150
27617,-149
27851,-150
28491,-149
28513,-150
28726,-149
28811,-150
29089,-149
29110,-150
29451,-149
29579,-150
30262,-149
30347,-150
31115,-149
31606,-150
31969,-149
32801,-148
33121,-147
33419,-146
