Time,Angle
1,30
27,29
48,28
69,27
91,26
112,25
133,24
155,23
176,22
197,20
219,19
240,18
261,17
283,16
304,15
325,13
347,12
368,11
389,10
432,9
453,8
517,7
560,6
667,5
731,4
795,3
859,2
901,1
965,0
987,-1
1051,-2
1093,-3
1157,-4
1200,-5
1307,-6
1456,-5
1520,-4
1563,-3
1584,-2
1605,-1
1648,1
1691,2
1733,3
1776,4
1797,5
1840,6
1883,7
1925,8
1968,9
2010,10
2053,11
2096,12
2139,13
2203,14
2245,15
2288,16
2331,17
2395,18
2437,19
2501,20
2544,21
2608,22
2651,23
2757,24
2907,25
3184,26
3227,27
3269,30
3291,31
3312,32
3333,34
3355,37
3376,39
3397,41
3419,42
3440,46
3461,48
3483,51
3504,53
3525,54
3547,57
3568,59
3589,62
3611,64
3632,66
3653,68
3675,70
3696,73
3717,74
3739,76
3760,79
3781,81
3803,82
3824,84
3845,86
3867,88
3888,90
3909,92
3931,94
3952,96
3973,97
3995,98
4015,99
4036,101
4059,102
4079,103
4101,104
4144,105
4272,106
4357,107
4421,108
4443,109
4485,110
4528,111
4549,112
4571,113
4592,114
4635,115
4656,116
4699,117
4720,118
4741,119
4763,120
4805,121
4827,122
4869,123
4891,124
4912,125
4933,126
4976,127
5019,128
5061,129
5083,130
5147,131
5211,132
5381,131
5445,130
5488,129
5552,128
5659,127
5829,126
5979,127
6064,128
6213,129
6235,128
6405,127
6683,126
7280,127
7408,128
7493,129
7536,130
7557,131
7600,132
7621,133
7643,134
7664,135
7707,136
7749,137
7877,138
7963,137
8261,138
8731,137
8859,136
8944,135
9008,134
9115,133
9179,132
9264,131
9371,130
9456,129
9520,128
9584,127
9648,126
9691,125
9840,124
10011,123
10203,122
10224,123
10245,122
10267,123
10587,122
10971,123
11056,124
11184,125
11568,124
11653,123
11696,122
11760,121
11781,120
11824,119
11867,118
11888,117
11931,116
11952,115
11973,114
11995,113
12016,112
12037,111
12059,110
12080,109
12101,108
12123,107
12144,106
12165,105
12187,103
12229,101
12251,100
12272,99
12293,98
12336,97
12357,95
12379,94
12421,93
12443,92
12464,91
12485,90
12507,89
12528,88
12549,87
12571,85
12592,84
12613,83
12635,82
12656,80
12677,78
12699,77
12720,75
12741,73
12763,72
12784,71
12805,69
12827,64
12848,63
12869,62
12891,60
12912,59
12933,57
12955,56
12976,54
12997,53
13019,52
13040,51
13061,50
13083,49
13104,48
13125,47
13168,46
13189,45
13211,44
13232,43
13253,42
13275,41
13296,40
13317,39
13360,38
13403,37
13445,36
13488,35
13509,34
13552,33
13573,31
13595,30
13616,29
13637,27
13659,26
13680,25
13701,24
13744,23
13765,22
13787,21
13808,20
13851,19
13872,18
13915,17
13957,15
14021,14
14064,13
14085,12
14128,11
14149,10
14192,9
14213,8
14235,7
14256,6
14277,5
14299,4
14320,3
14341,2
14363,0
14405,-1
14427,-2
14448,-4
14469,-5
14512,-6
14533,-7
14555,-8
14597,-9
14619,-10
14661,-11
14725,-12
14768,-13
14811,-14
14832,-15
14875,-16
14917,-18
14939,-19
14981,-20
15003,-22
15024,-23
15045,-24
15088,-26
15109,-28
15131,-29
15152,-30
15173,-31
15195,-33
15216,-34
15237,-35
15259,-38
15280,-39
15301,-41
15323,-43
15365,-45
15387,-46
15408,-49
15451,-51
15472,-52
15493,-54
15515,-55
15536,-56
15557,-57
15579,-60
15600,-61
15621,-62
15643,-64
15664,-65
15685,-66
15707,-68
15728,-69
15749,-70
15771,-72
15792,-73
15835,-74
15856,-75
15877,-76
15899,-77
16155,-78
16219,-79
16261,-80
16304,-81
16368,-82
16411,-83
16453,-84
16517,-85
16539,-86
16560,-87
16603,-88
16624,-89
16667,-90
16709,-92
16752,-93
16773,-94
16795,-95
16816,-96
16837,-97
16859,-98
16880,-99
16901,-100
16923,-101
16944,-102
16987,-103
17008,-104
17029,-106
17051,-107
17093,-108
17115,-109
17136,-110
17157,-111
17179,-112
17200,-113
17221,-114
17264,-115
17307,-116
17328,-117
17349,-118
17371,-119
17392,-120
17413,-121
17456,-122
17477,-123
17499,-124
17520,-125
17541,-126
17563,-127
17605,-128
17627,-129
17669,-130
17691,-131
17733,-132
17797,-133
17861,-134
17947,-135
18032,-136
18117,-137
18224,-138
18523,-139
19077,-140
19163,-141
19376,-140
19504,-139
19611,-138
19632,-139
19760,-138
19803,-137
19845,-136
19909,-135
19952,-136
20123,-135
20315,-136
20528,-135
20571,-134
20635,-133
20741,-132
20933,-133
21019,-134
21061,-135
21104,-136
21147,-137
21211,-138
21253,-139
21296,-140
21339,-141
21360,-142
21381,-143
21403,-145
21424,-147
21445,-148
21467,-150
21488,-153
21509,-155
21531,-158
21552,-159
21573,-163
21595,-165
21616,-168
21637,-169
21659,-171
21680,-172
21701,-174
21723,-175
21744,-176
21765,-177
21787,-178
21808,-179
21851,-180
21872,180
21893,179
21936,178
22000,177
22043,176
22085,175
22192,174
22341,173
22384,172
22448,171
22533,170
22597,169
22725,170
22789,171
22832,172
22853,173
22875,174
22917,175
22939,176
22960,177
22981,178
23003,179
23024,180
23045,-178
23067,-177
23088,-176
23109,-173
23131,-170
23152,-167
23173,-165
23195,-159
23216,-156
23237,-152
23259,-148
23280,-146
23301,-143
23323,-140
23344,-137
23365,-135
23387,-133
23408,-131
23429,-129
23472,-127
23493,-126
23515,-124
23536,-123
23579,-122
23600,-121
23621,-120
23664,-119
23685,-118
23728,-117
23792,-116
23899,-115
23963,-114
24005,-113
24048,-112
24069,-111
24091,-110
24133,-109
24155,-108
24176,-107
24197,-106
24240,-105
24261,-104
24283,-103
24325,-102
24432,-101
24581,-100
24709,-99
24795,-100
24987,-99
25051,-98
25264,-99
25307,-100
25349,-101
25413,-102
25456,-103
25499,-104
25541,-105
25605,-106
25627,-107
25691,-108
25712,-109
25755,-110
25797,-111
25819,-112
25861,-113
25904,-114
25925,-115
25968,-116
26011,-117
26096,-118
26139,-119
26181,-120
26203,-121
26288,-122
26416,-121
26523,-120
26651,-119
26757,-118
26843,-117
26928,-116
27035,-115
27120,-114
27205,-113
27269,-112
27355,-111
28059,-110
28443,-109
28464,-108
28485,-107
28507,-106
28549,-104
28571,-103
28592,-102
28613,-101
28656,-100
28677,-99
28699,-98
28741,-97
28784,-96
28805,-95
28869,-94
28891,-93
28933,-92
28976,-91
29061,-90
29253,-91
29616,-92
29701,-93
29787,-94
29979,-95
30235,-96
30405,-95
30747,-94
30896,-93
30981,-92
31109,-91
31173,-90
31301,-89
31323,-90
31579,-89
31771,-90
31941,-91
32047,-92
32111,-93
32175,-94
32239,-95
32517,-96
32730,-95
32795,-94
32880,-93
33392,-94
33541,-95
34331,-96
34587,-95
34864,-96
35909,-97
36101,-98
36165,-99
36229,-100
36379,-101
36720,-102
36827,-103
36848,-102
36869,-103
36955,-102
37019,-103
38128,-104
38320,-105
38427,-106
38619,-105
38811,-106
38939,-105
39344,-104
39451,-103
39472,-102
39515,-101
39536,-100
39557,-99
39579,-98
39621,-97
39643,-96
39707,-95
40027,-94
40133,-93
40219,-92
40432,-93
40795,-94
40859,-93
41221,-94
41904,-95
42309,-96
42800,-97
42843,-98
42907,-99
42949,-100
43013,-101
43099,-102
43291,-103
43568,-104
43888,-105
44059,-106
44187,-107
44400,-106
44464,-105
44528,-104
44592,-103
44656,-102
44699,-101
44763,-100
44805,-99
44869,-98
44912,-97
44976,-96
45061,-95
45125,-94
45168,-93
45211,-92
45253,-91
45275,-90
45317,-89
45339,-88
45360,-87
45381,-86
45403,-85
45445,-84
45488,-83
45552,-82
45680,-83
45787,-84
45851,-85
45936,-86
46043,-87
46107,-86
46213,-85
46256,-84
46341,-83
46448,-82
46576,-81
46619,-80
46661,-79
46704,-78
46725,-77
46768,-76
46811,-75
46832,-74
46875,-73
46896,-72
46939,-71
46981,-70
47024,-69
47067,-68
47109,-67
47152,-66
47173,-65
47216,-64
47259,-63
47301,-62
47365,-61
47451,-60
47515,-59
47600,-58
47792,-57
47877,-56
47963,-55
48027,-54
48048,-53
48112,-52
48133,-51
48176,-50
48240,-49
48304,-48
48347,-47
48411,-46
48453,-45
48517,-44
48603,-43
48667,-42
48731,-41
48923,-42
48987,-43
49093,-44
49413,-45
49840,-46
49968,-45
50139,-44
50224,-43
50267,-42
50352,-41
50437,-40
50523,-39
50608,-38
50736,-37
50800,-36
50843,-35
50928,-34
50992,-33
51077,-32
51141,-31
51227,-30
51312,-29
51461,-28
51909,-29
51952,-28
51995,-27
52059,-25
52080,-24
52123,-22
52144,-21
52165,-19
52187,-18
52208,-16
52229,-15
52251,-13
52272,-12
52293,-11
52315,-10
52336,-9
52357,-8
52379,-7
52421,-6
52485,-5
52571,-4
52656,-3
52848,-4
53509,-5
53552,-6
53616,-7
53659,-8
53701,-9
53744,-10
53787,-11
53829,-12
53872,-13
53915,-14
53979,-15
54000,-16
54043,-17
54064,-18
54107,-19
54149,-20
54192,-21
54256,-22
54320,-23
54427,-24
54512,-23
54704,-24
55344,-23
55920,-24
56069,-25
56133,-26
56304,-25
56411,-24
56453,-25
57029,-26
57115,-27
57200,-28
57264,-29
57392,-28
57477,-27
57541,-26
57712,-25
57904,-24
58053,-25
58395,-26
58437,-25
58459,-26
59397,-25
59504,-26
59525,-25
59547,-26
59824,-27
59995,-28
60272,-27
60357,-28
60571,-27
60592,-28
60677,-29
60763,-30
60784,-29
61061,-28
61125,-27
61211,-26
61253,-25
61275,-24
61296,-23
61317,-22
61339,-21
61360,-19
61403,-17
61424,-16
61445,-15
61467,-14
61509,-13
61531,-12
61573,-11
61616,-10
61829,-11
61893,-12
61936,-13
61979,-14
62021,-15
62064,-16
62107,-17
62171,-18
62405,-19
62491,-20
62555,-21
62597,-22
62640,-23
62960,-22
63067,-21
63152,-20
63216,-19
63280,-18
63365,-17
63429,-16
63493,-15
63579,-14
63685,-13
63813,-12
63877,-13
64347,-12
64667,-13
64880,-12
65541,-13
65669,-14
65797,-15
65904,-14
66480,-15
66587,-16
66651,-17
66715,-18
66736,-19
66779,-20
66800,-21
66843,-22
66864,-23
66885,-24
66907,-25
66928,-26
66949,-28
66971,-30
67013,-31
67035,-32
67077,-33
67120,-34
67205,-35
67333,-36
67397,-37
67419,-38
67440,-39
67461,-40
67483,-41
67504,-42
67525,-44
67547,-45
67568,-46
67589,-48
67611,-49
67632,-50
67653,-51
67675,-52
67696,-53
67717,-54
67739,-56
67760,-57
67781,-58
67824,-59
67867,-60
67931,-61
67973,-60
68123,-61
68229,-62
68336,-63
68485,-62
68549,-61
68571,-60
68635,-59
68656,-58
68699,-57
68741,-56
68805,-55
68955,-54
69019,-53
69061,-52
69104,-51
69125,-50
69147,-49
69168,-48
69211,-47
69232,-46
69275,-45
69723,-44
69915,-43
70064,-42
70405,-41
70661,-42
72112,-41
72411,-40
72688,-39
73157,-38
73605,-37
73925,-36
74395,-35
74565,-36
75163,-35
75376,-36
75419,-37
75440,-38
75461,-39
75483,-40
75504,-41
75525,-43
75547,-45
75568,-47
75611,-49
75632,-50
75653,-51
75675,-53
75717,-55
75760,-56
75803,-57
75909,-56
76165,-55
76208,-54
76229,-53
76272,-52
76315,-51
76336,-50
76357,-49
76400,-48
76421,-47
76485,-46
76528,-45
77168,-46
77339,-47
77616,-46
77957,-47
78000,-48
78064,-49
78128,-50
78149,-51
78213,-52
78256,-53
78299,-54
78341,-55
78405,-56
78448,-57
78491,-58
78533,-59
78619,-60
78917,-61
79024,-62
79088,-63
79152,-64
79237,-65
79323,-66
79365,-67
79408,-68
79451,-69
79472,-70
79515,-71
79557,-72
79579,-73
79621,-74
79771,-73
79984,-74
80261,-73
80389,-72
80581,-71
80688,-70
80773,-69
80859,-68
81392,-69
81477,-70
81541,-71
81584,-72
81733,-73
81819,-72
81925,-71
82011,-70
82331,-71
82459,-72
82565,-73
83291,-72
83760,-71
83931,-70
83995,-69
84080,-68
84400,-69
84613,-70
84699,-69
84848,-68
84976,-67
85061,-66
85125,-65
85232,-64
85360,-63
85424,-62
85531,-61
85979,-62
86213,-63
86341,-64
86533,-65
86640,-66
86704,-67
86789,-68
87472,-69
87984,-70
88048,-71
88112,-72
88155,-73
88176,-74
88197,-75
88219,-77
88240,-78
88261,-81
88283,-82
88304,-85
88325,-87
88347,-91
88368,-93
88389,-96
88411,-98
88432,-101
88453,-104
88475,-105
88496,-108
88517,-110
88539,-112
88560,-113
88581,-115
88603,-116
88624,-118
88645,-119
88688,-120
88709,-121
88773,-122
88901,-121
89093,-120
89179,-119
89264,-118
89349,-117
89477,-116
89627,-115
89691,-114
89776,-113
89840,-112
90011,-111
90117,-110
90160,-109
90203,-108
90224,-107
90245,-106
90267,-105
90309,-104
90395,-103
90587,-102
90608,-101
90651,-100
90715,-99
90757,-98
90800,-97
91269,-96
91419,-95
91504,-94
91568,-93
91589,-92
91632,-91
91653,-90
91675,-89
91696,-88
91739,-86
91760,-85
91803,-84
91845,-83
91888,-82
91952,-81
91995,-80
92037,-79
92059,-78
92080,-76
92123,-75
92144,-74
92165,-73
92187,-72
92229,-71
92251,-70
92272,-69
92336,-68
92357,-67
92400,-66
92421,-65
92443,-64
92485,-63
92507,-62
92528,-61
92549,-59
92592,-57
92613,-56
92635,-55
92656,-54
92699,-53
92720,-52
92741,-51
92805,-50
92891,-49
93083,-48
93168,-47
93211,-46
93275,-45
93360,-44
93531,-43
93701,-44
94021,-45
94149,-46
94320,-45
94341,-46
94491,-47
94619,-48
94853,-49
94960,-48
95109,-49
95173,-50
95259,-51
95557,-52
95621,-53
95664,-54
95685,-55
95728,-56
95749,-57
95792,-59
95835,-60
95877,-61
95920,-62
95963,-63
96731,-64
96773,-65
96816,-66
96901,-67
97285,-68
97712,-67
97904,-66
98267,-67
98651,-66
99696,-65
99781,-64
99909,-63
99973,-62
100059,-61
100144,-60
100208,-59
100592,-60
100656,-61
100699,-62
100741,-63
100763,-64
100827,-65
100848,-66
100933,-67
101040,-68
101083,-67
101104,-68
101360,-69
101381,-68
101488,-67
101552,-66
101637,-65
102043,-64
102128,-63
102341,-64
102576,-65
102683,-66
102875,-67
102939,-68
102981,-69
103131,-70
103323,-71
103749,-70
103792,-69
103835,-68
103877,-67
103899,-66
103920,-65
103963,-64
103984,-63
104005,-61
104027,-60
104069,-58
104091,-56
104112,-55
104133,-53
104176,-51
104197,-50
104219,-49
104240,-47
104261,-46
104283,-45
104304,-44
104325,-43
104347,-42
104368,-41
104389,-39
104411,-38
104432,-37
104453,-36
104475,-34
104496,-33
104517,-32
104539,-31
104560,-29
104581,-28
104603,-26
104645,-24
104667,-23
104688,-22
104709,-21
104731,-19
104752,-18
104773,-16
104816,-14
104837,-13
104859,-12
104880,-10
104901,-9
104923,-8
104944,-7
104965,-6
104987,-5
105029,-4
105051,-3
105072,-2
105136,-1
105157,-0
105221,1
105264,2
105307,3
105349,4
105392,5
105499,6
105627,5
105733,4
105819,3
105883,2
105947,1
106267,0
106459,-1
106565,-2
106608,-3
106672,-4
106736,-5
106757,-6
106800,-7
106843,-8
106864,-9
106885,-10
106928,-11
106949,-12
106992,-13
107035,-14
107077,-15
107141,-16
107184,-17
107227,-18
107248,-19
107291,-20
107312,-21
107333,-22
107376,-23
107419,-24
107440,-25
107461,-26
107504,-27
107525,-28
107547,-29
107589,-30
107611,-31
107653,-33
107696,-34
107717,-35
107739,-36
107760,-37
107781,-38
107803,-39
107824,-40
107845,-41
107888,-42
107931,-43
107952,-44
107995,-45
108016,-46
108059,-47
108101,-48
108123,-49
108144,-50
108187,-51
108208,-52
108251,-53
108272,-54
108293,-55
108336,-56
108357,-57
108400,-58
108421,-59
108464,-60
108485,-61
108507,-62
108549,-63
108571,-64
108613,-66
108656,-67
108677,-68
108699,-69
108741,-70
108763,-71
108784,-72
108805,-73
108869,-74
108912,-75
109040,-74
109104,-73
109189,-72
109339,-71
109915,-72
109936,-73
109979,-74
110000,-75
110021,-77
110043,-78
110064,-79
110085,-81
110107,-83
110128,-85
110171,-87
110192,-89
110213,-90
110235,-92
110277,-93
110299,-94
110427,-93
110469,-92
110491,-91
110512,-90
110533,-89
110555,-88
110576,-87
110597,-86
110619,-85
110640,-84
110661,-83
110683,-82
110704,-81
110747,-80
110768,-79
110789,-78
110853,-77
111003,-76
111152,-75
111259,-74
111707,-73
112197,-72
112368,-71
112560,-70
112667,-69
112731,-68
112816,-67
112880,-66
112965,-65
113051,-64
113157,-63
113349,-64
113456,-65
113563,-66
113669,-67
113840,-68
114224,-69
114523,-68
114587,-67
114629,-66
114672,-65
114693,-64
114715,-63
114757,-61
114779,-60
114800,-59
114843,-58
114885,-57
114928,-56
115269,-57
115397,-58
115483,-59
115547,-60
115589,-61
115632,-62
115675,-63
115717,-64
115739,-65
115781,-66
115824,-67
115867,-68
115931,-69
116016,-68
116101,-67
116208,-66
116293,-65
116379,-64
116443,-63
116507,-62
116571,-61
116656,-60
116720,-59
116848,-58
116912,-57
117040,-56
117168,-55
117317,-54
117445,-55
117552,-56
117616,-57
117680,-58
117723,-59
117808,-60
118000,-59
118149,-58
118661,-59
118853,-60
119003,-59
119131,-60
119301,-61
119429,-62
