Time,Angle
1,-60
57,-61
100,-62
142,-63
206,-64
292,-65
377,-66
441,-67
484,-68
548,-69
612,-70
633,-71
676,-72
697,-73
718,-74
740,-75
761,-77
782,-78
804,-80
825,-82
846,-84
868,-85
889,-86
910,-88
932,-90
953,-92
974,-93
996,-94
1017,-95
1038,-96
1060,-97
1081,-98
1102,-99
1124,-100
1166,-101
1188,-102
1230,-103
1252,-104
1273,-105
1316,-106
1337,-107
1380,-108
1401,-109
1444,-110
1465,-111
1508,-112
1550,-113
1572,-114
1593,-115
1614,-116
1657,-117
1678,-119
1700,-120
1721,-121
1764,-123
1785,-125
1806,-126
1828,-127
1849,-128
1870,-129
1892,-131
1913,-133
1934,-134
1956,-135
1977,-136
1998,-138
2041,-140
2062,-141
2084,-142
2105,-144
2148,-145
2169,-146
2190,-147
2212,-148
2254,-150
2276,-151
2297,-152
2318,-153
2340,-154
2361,-155
2382,-156
2404,-157
2425,-158
2446,-159
2468,-160
2489,-161
2510,-162
2532,-163
2553,-164
2574,-166
2596,-167
2617,-168
2638,-170
2660,-171
2681,-172
2702,-173
2724,-174
2745,-176
2766,-177
2788,-178
2809,-179
2830,180
2852,179
2873,177
2894,176
2916,175
2958,174
2980,173
3022,172
3044,171
3065,170
3108,169
3150,168
3236,167
3321,166
3364,165
3406,164
3449,163
3492,162
3534,161
3556,160
3598,159
3641,158
3705,157
3748,156
3769,155
3790,154
3812,153
3833,151
3876,148
3897,147
3918,145
3940,144
3961,142
3982,140
4004,138
4025,136
4046,135
4068,133
4089,132
4110,131
4132,130
4153,129
4174,128
4196,127
4238,126
4281,125
4302,124
4366,123
4388,122
4409,121
4452,120
4473,119
4494,118
4516,116
4537,115
4558,113
4580,112
4601,111
4622,109
4644,107
4665,105
4686,104
4708,102
4729,101
4750,100
4772,99
4793,98
4814,97
4836,96
4857,95
4878,94
4900,93
4921,92
4942,91
4964,90
5006,89
5028,88
5049,87
5092,86
5134,85
5177,84
5220,83
5262,82
5305,81
5348,80
5390,79
5433,78
5476,77
5518,76
5561,75
5604,74
5625,73
5668,72
5689,71
5710,70
5753,69
5796,68
5817,67
5881,66
5924,65
5988,64
6030,63
6073,62
6094,61
6137,60
6180,59
6201,58
6244,57
6286,56
6308,55
6350,54
6372,53
6414,52
6457,51
6478,50
6542,49
6564,48
6628,47
6649,46
6692,45
6756,44
6841,43
6948,42
7246,43
7353,44
7460,45
7673,46
7993,45
8228,46
8356,45
8377,46
8398,45
8569,44
8633,43
8676,42
8697,41
8740,39
8761,38
8782,37
8825,36
8846,34
8868,33
8889,32
8910,31
8953,30
8974,29
9124,30
9166,31
9209,32
9230,33
9252,34
9294,35
9316,36
9337,37
9358,38
9401,39
9422,40
9444,41
9486,42
9529,43
9572,44
9614,45
9678,46
9721,47
9764,48
9785,49
9806,50
9828,51
9849,53
9870,54
9892,56
9913,59
9934,62
9956,63
9977,66
9998,70
10020,73
10041,77
10062,81
10084,85
10105,88
10126,92
10148,94
10169,98
10190,104
10212,108
10233,110
10254,114
10276,118
10297,122
10318,126
10340,128
10361,134
10382,138
10404,141
10425,143
10446,146
10468,149
10489,151
10510,155
10532,156
10553,157
10574,159
10596,160
10638,161
10660,162
10681,163
10724,164
10766,165
10809,166
10852,167
10873,168
10894,169
10937,170
10958,171
10980,172
11001,173
11022,174
11044,175
11086,176
11108,177
11150,178
11172,179
11236,180
11257,-180
11342,180
11364,-180
11385,180
11534,179
11577,180
11790,179
11940,178
11982,177
12046,176
12110,175
12153,174
12238,173
12409,172
12558,171
12665,170
12857,169
13262,170
13305,171
13348,172
13369,173
13412,174
13433,175
13454,176
13476,177
13540,178
13604,179
13646,180
13668,-180
13710,-179
13753,-178
13774,-177
13817,-176
13838,-175
13881,-174
13924,-173
13945,-172
13988,-171
14030,-170
14094,-169
14372,-170
14393,-171
14414,-172
14478,-173
14542,-174
14585,-175
14606,-176
14649,-177
14692,-178
14734,-179
14820,-180
14926,180
15054,179
15118,180
15268,179
15396,178
15502,177
15566,176
15652,175
15716,174
15737,173
15758,172
15780,171
15801,170
15822,169
15844,167
15865,166
15886,164
15908,162
15929,161
15950,160
15972,158
15993,156
16014,154
16036,153
16057,152
16100,151
16121,150
16141,149
16185,148
16205,147
16313,148
16398,149
16526,150
16697,151
16868,152
16974,153
17081,152
17166,151
17252,150
17422,151
17785,150
17828,149
17892,148
17913,147
17934,146
17956,145
17977,144
18020,143
18041,142
18084,141
18126,140
18169,139
18212,138
18361,139
18404,140
18425,141
18468,142
18510,143
18553,144
18574,145
18596,146
18617,147
18660,148
18702,149
18766,150
19022,151
19257,152
19321,153
19918,154
20153,155
20324,156
20729,155
21177,156
21241,157
21284,158
21348,159
21369,160
21412,161
21689,162
21753,163
21817,164
21860,165
21924,166
22094,167
22414,168
22564,169
22628,170
22692,171
22862,172
23182,171
23438,172
23545,173
23652,174
24100,173
24142,174
24398,173
24676,174
24782,175
24889,176
24974,177
25102,178
25166,179
25230,180
25252,-180
25273,-179
25337,-178
25380,-177
25422,-176
25444,-175
25486,-174
25508,-173
25550,-172
25572,-171
25593,-170
25614,-169
25636,-167
25657,-166
25678,-165
25700,-164
25721,-163
25742,-161
25764,-160
25806,-159
25828,-158
25849,-157
25892,-156
25913,-155
25934,-154
25956,-153
25998,-152
26020,-151
26041,-150
26062,-148
26084,-147
26105,-146
26126,-145
26148,-144
26190,-143
26233,-142
26254,-141
26489,-140
26510,-139
26553,-138
26574,-137
26596,-136
26617,-135
26638,-134
26660,-133
26681,-132
26702,-131
26724,-130
26766,-129
26788,-128
26809,-127
26830,-126
26873,-125
26894,-124
26937,-123
26980,-122
27022,-121
27086,-120
27150,-119
27193,-118
27236,-117
27278,-116
27300,-115
27342,-114
27364,-113
27385,-112
27428,-111
27470,-110
27492,-109
27513,-108
27556,-107
27598,-106
27662,-105
27684,-104
27726,-103
27748,-102
27769,-101
27833,-100
27876,-99
28132,-100
28196,-99
28217,-98
28238,-97
28260,-95
28281,-94
28302,-91
28324,-89
28345,-85
28366,-84
28388,-81
28409,-79
28430,-77
28452,-75
28494,-72
28516,-71
28537,-69
28558,-68
28601,-67
28708,-68
28814,-69
28878,-70
28900,-71
28942,-72
28985,-73
29006,-74
29049,-75
29092,-76
29113,-77
29134,-78
29156,-79
29177,-80
29220,-81
29262,-82
29305,-83
29348,-84
29412,-85
29476,-86
29540,-87
29561,-88
29582,-89
29604,-90
29625,-91
29646,-92
29668,-93
29689,-94
29732,-95
29753,-96
29774,-97
29796,-98
29838,-99
29860,-100
29902,-101
29945,-102
30009,-103
30116,-104
30180,-105
30244,-106
30286,-107
30329,-108
30372,-109
30393,-110
30436,-111
30457,-112
30478,-113
30521,-114
30542,-115
30564,-116
30585,-117
30606,-119
30628,-120
30649,-122
30670,-123
30692,-125
30713,-126
30734,-128
30756,-130
30777,-133
30798,-135
30820,-137
30841,-139
30862,-140
30884,-143
30905,-145
30926,-148
30948,-151
30969,-154
30990,-157
31012,-160
31033,-162
31054,-164
31076,-166
31097,-169
31118,-171
31140,-172
31161,-174
31182,-176
31204,-178
31225,-179
31246,180
31268,178
31289,176
31310,174
31353,172
31374,170
31396,169
31417,166
31460,164
31481,163
31502,161
31545,160
31566,159
31588,158
31630,157
31652,156
31694,155
31737,154
31758,153
31801,152
31822,151
31865,150
31886,149
31908,148
31929,147
31950,146
31993,144
32035,143
32056,142
32078,140
32099,139
32120,137
32142,134
32163,131
32184,128
32206,126
32227,120
32248,117
32270,113
32291,111
32312,108
32334,105
32355,102
32376,100
32398,97
32419,95
32440,93
32462,91
32483,90
32504,88
32526,87
32547,86
32568,85
32590,84
32611,83
32632,82
32654,81
32675,80
32696,79
32718,76
32739,75
32760,73
32804,71
32825,69
32846,68
32868,67
32889,65
32910,64
32932,63
32974,62
33017,61
33081,60
33209,61
33230,62
33273,63
33294,64
33316,66
33337,68
33358,69
33380,73
33401,77
33422,80
33444,82
33465,87
33486,92
33508,98
33529,103
33550,109
33572,115
33593,121
33614,127
33636,129
33657,134
33678,139
33700,146
33721,149
33742,154
33764,158
33785,162
33806,166
33828,168
33849,173
33870,177
33892,180
33913,-179
33934,-176
33956,-174
33977,-172
33998,-170
34020,-168
34041,-167
34062,-166
34084,-165
34233,-166
34361,-165
34404,-164
34446,-163
34468,-162
34510,-161
34532,-160
34553,-159
34596,-158
34617,-157
34660,-156
34702,-155
34852,-156
34916,-157
34958,-158
35022,-159
35086,-160
35150,-161
35300,-162
35406,-163
35492,-164
35556,-165
35598,-166
35641,-167
35662,-168
35684,-169
35705,-170
35748,-171
35769,-172
35790,-173
35812,-175
35854,-176
35940,-177
36217,-178
36452,-177
36516,-176
36558,-175
36580,-174
36622,-172
36665,-171
36686,-170
36708,-169
36750,-168
36772,-167
36793,-166
36836,-165
36900,-164
36921,-163
36964,-162
37006,-161
37049,-160
37092,-159
37113,-158
37156,-157
37198,-156
37241,-155
37284,-154
37305,-153
37326,-152
37348,-151
37390,-150
37433,-149
37476,-148
37540,-147
37604,-146
37689,-145
37732,-144
37796,-143
37945,-142
38009,-141
38030,-140
38073,-138
38137,-137
38628,-136
39012,-135
39054,-134
39140,-133
39332,-132
39438,-131
39524,-130
39652,-129
39865,-130
40164,-129
40292,-130
40420,-131
40718,-130
40804,-129
40953,-128
41038,-127
41145,-126
41316,-125
41508,-124
41614,-123
41721,-122
42126,-123
42318,-124
42553,-125
42852,-126
43044,-125
43662,-126
43876,-127
44580,-128
45305,-129
45390,-130
45476,-131
45518,-132
45540,-133
45582,-134
45604,-135
45625,-136
45646,-137
45668,-138
45689,-139
45710,-141
45753,-143
45774,-144
45796,-146
45817,-147
45838,-149
45860,-151
45881,-153
45902,-155
45945,-157
45966,-159
45988,-161
46009,-163
46030,-164
46052,-165
46073,-167
46094,-168
46116,-170
46158,-172
46180,-173
46201,-174
46222,-175
46244,-176
46265,-177
46308,-178
46329,-179
46350,180
46372,179
46393,178
46414,177
46436,176
46478,175
46500,174
46564,173
46692,172
47246,173
48014,174
48761,175
49017,176
49230,177
49294,178
49337,179
49401,180
49422,-180
49444,-179
49529,-178
50276,-177
50318,-176
50361,-175
50382,-172
50404,-171
50425,-170
50446,-168
50468,-166
50489,-165
50510,-163
50532,-162
50553,-159
50574,-157
50596,-155
50638,-153
50660,-152
50681,-151
50702,-150
50766,-149
50852,-150
51449,-151
51940,-152
51982,-153
52004,-154
52025,-155
52068,-156
52089,-157
52132,-158
52174,-159
52196,-160
52260,-161
52302,-162
52345,-163
52452,-162
52537,-161
52622,-162
52985,-163
53113,-164
53198,-165
53924,-164
54478,-163
54969,-164
56612,-163
56676,-162
56697,-160
56718,-159
56740,-158
56761,-156
56782,-155
56804,-153
56846,-151
56868,-149
56889,-148
56910,-146
56953,-145
56974,-144
57102,-145
57166,-146
57486,-145
57636,-144
57742,-143
57785,-142
57828,-141
57849,-140
57870,-139
57892,-138
57913,-137
57934,-136
57977,-135
57998,-134
58020,-133
58084,-132
58148,-131
58318,-130
58425,-129
58532,-128
59193,-127
59278,-128
59470,-129
60046,-130
61262,-131
61625,-132
63246,-133
63502,-134
63716,-135
64100,-136
64270,-137
64334,-138
64377,-139
64420,-140
64441,-141
64462,-142
64484,-144
64505,-145
64526,-146
64548,-147
64569,-148
64590,-149
64612,-150
64633,-151
64654,-153
64676,-154
64697,-155
64718,-156
64740,-157
64782,-158
64804,-159
64825,-161
64868,-162
64889,-163
64910,-164
64932,-166
64974,-168
64996,-169
65017,-170
65038,-171
65060,-172
65081,-173
65102,-174
65124,-175
65145,-176
65188,-177
65230,-178
65294,-179
65337,-180
65358,180
65422,179
65444,180
65529,-180
65593,180
65657,179
65764,178
65870,177
66084,176
66190,175
66254,174
66297,173
66361,172
66404,171
66446,170
66489,169
66532,168
66574,167
67001,168
67065,169
67150,170
67214,169
68644,170
68686,169
68836,170
69348,169
69390,170
69433,169
69454,170
69689,169
69710,170
69732,169
70052,170
70265,169
70393,170
70457,169
73145,170
73273,169
73849,170
74190,169
76601,170
77220,169
77284,170
79502,169
79524,170
80185,169
80398,170
80484,169
80526,170
80569,169
80996,170
81593,169
83961,170
84153,169
84473,170
84580,169
84601,170
84622,169
87502,170
89486,169
89614,168
89657,167
89721,166
89785,165
89892,164
89998,163
90084,164
90276,165
90766,166
91300,167
91769,168
95268,169
96377,168
96398,169
96441,168
96462,169
96505,168
96633,169
98148,170
98425,171
98510,170
99364,171
99598,172
99726,173
102884,172
103097,173
103268,172
103908,173
104228,172
105017,173
105678,172
105998,173
106062,172
106084,173
106105,172
106126,173
106212,172
106254,173
106276,172
106297,173
106318,172
107961,173
108174,174
108217,175
108238,176
108260,178
108302,-180
108324,-178
108345,-175
108366,-173
108388,-172
108409,-168
108430,-165
108452,-162
108473,-161
108494,-159
108516,-156
108537,-153
108558,-151
108580,-148
108601,-146
108622,-144
108644,-142
108665,-141
108686,-138
108708,-137
108729,-134
108750,-133
108772,-132
108793,-131
108814,-130
108836,-128
108878,-127
108900,-126
108921,-125
108964,-124
109006,-123
109028,-122
109049,-121
109070,-120
109092,-119
109113,-118
109134,-117
109177,-116
109198,-115
109220,-114
109262,-113
109284,-112
109305,-111
109326,-110
109369,-109
109390,-107
109412,-106
109454,-104
109476,-103
109497,-102
109518,-101
109540,-99
109561,-98
109582,-97
109604,-96
109625,-95
109646,-94
109668,-92
109689,-91
109710,-88
109753,-86
109774,-84
109796,-83
109817,-82
109838,-81
109860,-79
109881,-78
109924,-77
110030,-78
110073,-79
110116,-80
110137,-82
110158,-83
110180,-85
110201,-86
110222,-88
110244,-89
110265,-90
110308,-91
110350,-92
110414,-93
110478,-94
110542,-95
110606,-96
110649,-97
110713,-98
110756,-99
110820,-100
110841,-101
110926,-102
111033,-103
111140,-104
111737,-105
112206,-106
112441,-107
112548,-108
112633,-109
112761,-110
112889,-111
112974,-112
113038,-113
113081,-114
113102,-115
113124,-116
113188,-117
113230,-118
113337,-119
113422,-120
113444,-121
113486,-122
113529,-123
113572,-124
113636,-125
113700,-126
113764,-127
113806,-128
113870,-129
113934,-130
113977,-131
114041,-132
114084,-133
114105,-134
114148,-135
114190,-136
114233,-137
114254,-138
114318,-139
114382,-140
114446,-141
114510,-142
114574,-143
114702,-144
114830,-145
114958,-146
115257,-147
115364,-146
115406,-147
115982,-146
116217,-147
116750,-146
116878,-145
116921,-144
116964,-143
117006,-142
117092,-141
117156,-140
117198,-139
117220,-138
117262,-137
117284,-136
117305,-135
117326,-134
117348,-133
117390,-132
117412,-131
117433,-130
117454,-129
117476,-128
117497,-127
117518,-126
117582,-125
117753,-126
118030,-127
118286,-128
118393,-127
118798,-128
120633,-129
128441,-130
128484,-129
128996,-130
129038,-129
129102,-130
129123,-129
129145,-130
129444,-129
129465,-130
129593,-129
133070,-128
133092,-129
133113,-128
133156,-129
133284,-130
133326,-131
133348,-132
133369,-134
133412,-135
133433,-137
133454,-138
133476,-140
133497,-141
133518,-143
133540,-145
133561,-147
133582,-148
133604,-149
133625,-151
133646,-153
133668,-155
133689,-157
133710,-159
133732,-161
133753,-163
133774,-164
133796,-165
133817,-167
133838,-169
133860,-171
133881,-172
133902,-174
133924,-176
133945,-178
133966,-179
133988,180
134009,178
134030,176
134052,175
134073,174
134094,173
134116,172
134137,171
134158,169
134180,168
134201,167
134222,166
134244,165
134265,164
134286,163
134308,162
134329,161
134350,160
134372,159
134414,158
134436,157
134500,156
134542,155
134628,154
134713,153
134777,152
135097,151
135161,152
135332,153
135396,154
135460,155
136100,156
136441,157
138638,158
140644,159
140750,160
140793,161
140857,162
140900,163
140942,164
140964,165
141028,166
141049,167
141113,168
141134,169
141177,170
141220,171
141241,172
141284,174
141326,175
141348,176
141369,177
141390,178
141412,179
141433,180
141454,-179
141476,-178
141497,-177
141518,-176
141540,-175
141561,-174
141582,-173
141625,-172
141646,-171
141668,-170
141710,-169
141774,-168
141817,-167
141860,-166
141924,-165
141988,-164
142030,-163
142073,-162
142094,-161
142137,-160
142180,-159
142201,-158
142222,-157
142265,-156
142457,-157
142521,-158
142585,-159
142628,-160
142692,-161
142713,-162
142756,-163
142798,-164
142841,-165
142990,-166
143097,-167
143161,-168
143246,-169
143332,-170
143374,-171
143417,-172
143481,-173
143566,-174
143652,-175
143780,-176
143865,-177
143950,-178
144014,-179
144142,-180
144356,-179
144590,-180
144633,180
144676,179
144740,178
144825,177
144910,176
145060,175
145081,176
145401,175
145529,174
145742,173
146041,172
146254,173
146489,174
146873,175
147044,174
147108,175
148409,174
148857,173
148921,172
149006,171
149582,170
149732,169
149753,168
149774,167
149796,166
149817,165
149838,164
149860,162
149881,159
149924,157
149945,156
149966,154
149988,153
150009,152
150030,151
150052,150
150073,149
150116,148
150158,147
150180,146
150222,145
150265,144
150308,143
150350,142
150372,140
150414,139
150436,138
150457,137
150478,136
150500,135
150521,133
150542,132
150564,131
150585,130
150606,128
150628,127
150649,125
150670,124
150692,122
150713,120
150734,118
150756,116
150777,115
150798,113
150820,111
150841,108
150862,106
150884,103
150905,101
150926,98
150948,96
150969,94
150990,92
151012,89
151033,86
151054,85
151076,83
151097,81
151118,80
151140,78
151182,76
151204,75
151225,74
151268,73
151289,72
151460,73
151780,74
151865,75
151929,76
151972,77
151993,78
152036,79
152057,80
152121,81
152164,80
152228,79
152270,78
152313,77
152356,76
152441,75
152548,74
152633,73
152654,72
152697,71
152718,70
152740,68
152761,67
152804,65
152825,64
152868,63
152910,62
152974,63
153188,62
153380,61
153572,62
154105,63
154361,64
154404,65
154446,66
154468,67
154489,68
154510,69
154532,71
154553,72
154574,74
154596,75
154617,77
154638,78
154660,80
154702,82
154724,83
154745,84
154766,86
154809,88
154830,89
154852,91
154873,93
154894,95
154916,100
154937,103
154958,107
154980,109
155001,114
155022,118
155044,123
155065,126
155086,133
155108,137
155129,142
155150,146
155172,148
155193,152
155214,155
155236,160
155257,162
155278,164
155300,166
155321,168
155342,169
155364,170
155385,171
155406,172
155470,173
155620,174
155897,175
156046,176
156132,177
156174,178
156324,179
156452,180
156494,-180
156580,-179
156665,-180
156708,180
156900,-180
156942,-179
157049,-178
157284,-179
157518,-178
157796,-177
158542,-176
159012,-177
159353,-178
160377,-179
160505,-178
160654,-179
162126,-178
162638,-179
162702,-178
