Time,Angle
1,146
97,145
139,144
161,143
203,142
225,140
246,139
267,137
289,135
310,133
331,131
353,130
374,129
395,128
417,127
438,126
609,127
630,128
673,130
694,133
715,136
737,140
758,143
779,147
801,151
822,155
843,157
865,160
886,163
907,165
929,168
950,169
971,170
993,171
1013,172
1035,173
1057,174
1078,175
1121,176
1142,177
1185,178
1206,179
1227,-180
1249,-179
1270,-178
1291,-177
1334,-176
1377,-175
1419,-174
1462,-173
1505,-172
1569,-170
1611,-169
1633,-168
1675,-166
1697,-165
1739,-163
1761,-162
1782,-161
1803,-160
1825,-159
1846,-158
1867,-156
1889,-154
1910,-153
1931,-150
1953,-147
1974,-145
1995,-143
2017,-140
2038,-138
2059,-134
2081,-132
2102,-131
2123,-130
2145,-129
2166,-128
2187,-127
2209,-126
2230,-125
2251,-124
2294,-123
2315,-120
2337,-118
2358,-115
2379,-113
2401,-112
2422,-110
2443,-108
2465,-107
2486,-105
2507,-104
2529,-102
2550,-101
2571,-99
2593,-98
2614,-97
2635,-95
2678,-93
2699,-92
2721,-91
2763,-90
2785,-89
2806,-88
2827,-86
2849,-85
2870,-83
2891,-82
2913,-80
2934,-79
2955,-77
2977,-75
2998,-71
3019,-70
3041,-67
3062,-63
3083,-60
3105,-56
3126,-55
3147,-51
3169,-47
3190,-45
3211,-44
3233,-41
3254,-39
3275,-37
3297,-34
3318,-33
3339,-29
3361,-26
3382,-24
3403,-22
3425,-20
3446,-18
3467,-16
3489,-13
3510,-12
3531,-10
3553,-9
3574,-7
3595,-5
3638,-3
3659,-1
3681,0
3702,1
3723,2
3745,3
3766,5
3787,6
3809,8
3830,10
3851,12
3873,13
3894,14
3915,16
3937,17
3958,18
3979,20
4022,21
4065,22
4150,23
4193,24
4235,25
4342,24
4406,25
4449,26
4491,27
4577,25
4598,23
4619,19
4641,16
4662,15
4683,12
4705,8
4726,5
4747,3
4769,-0
4790,-5
4811,-8
4833,-11
4854,-12
4875,-15
4897,-18
4918,-20
4939,-22
4961,-26
4982,-29
5003,-32
5025,-35
5046,-37
5067,-40
5089,-44
5110,-49
5131,-51
5153,-55
5174,-58
5195,-61
5217,-65
5238,-66
5259,-69
5281,-73
5302,-76
5323,-77
5345,-79
5366,-80
5387,-82
5409,-84
5430,-86
5451,-88
5473,-90
5494,-92
5515,-93
5537,-95
5558,-97
5579,-100
5601,-102
5622,-104
5643,-106
5665,-108
5686,-109
5707,-110
5729,-112
5750,-113
5771,-115
5793,-116
5814,-117
5835,-118
5857,-119
5878,-120
5899,-121
5921,-123
5942,-124
5963,-125
6006,-126
6027,-127
6049,-128
6070,-129
6091,-130
6134,-132
6177,-133
6198,-134
6241,-135
6262,-136
6369,-137
6561,-136
6625,-135
6731,-136
6817,-137
6881,-138
7030,-139
7094,-140
7158,-141
7222,-142
7371,-141
7457,-140
7691,-141
7755,-142
7777,-143
7841,-144
7862,-145
8118,-144
8203,-143
8331,-142
8417,-141
8673,-140
9313,-141
10059,-140
10102,-139
10145,-138
10166,-137
10209,-136
10251,-135
10273,-134
10358,-133
10507,-132
10571,-131
10614,-130
10657,-129
10721,-128
10806,-127
10977,-128
11019,-129
11041,-130
11083,-131
11105,-132
11126,-133
11169,-134
11190,-135
11211,-136
11233,-137
11254,-138
11275,-140
11297,-142
11318,-143
11339,-144
11361,-145
11382,-147
11403,-149
11425,-150
11446,-151
11467,-153
11489,-154
11510,-155
11531,-156
11574,-157
11595,-158
11617,-159
11659,-160
11681,-161
11702,-162
11745,-163
11766,-164
11787,-165
11809,-166
11851,-167
11894,-168
11915,-169
11937,-170
11958,-171
11979,-172
12001,-174
12043,-176
12065,-178
12086,179
12107,177
12129,173
12150,168
12171,163
12193,160
12214,155
12235,150
12257,143
12278,138
12299,136
12321,133
12342,129
12363,126
12385,124
12406,121
12427,119
12449,117
12470,115
12491,114
12513,111
12534,109
12555,107
12577,105
12598,103
12619,101
12641,99
12662,98
12683,97
12705,96
12726,95
12747,92
12769,91
12790,90
12811,89
12833,87
12854,86
12875,85
12897,84
12918,82
12939,81
12982,79
