Time,Angle
1,35
161,34
310,33
523,32
545,33
566,32
801,31
886,30
929,29
993,28
1057,27
1099,26
1163,25
1227,24
1291,23
1526,22
1633,21
1697,20
1739,19
1782,18
1846,17
1931,16
2038,15
2102,14
2187,13
2251,12
2337,11
2401,10
2785,9
3553,8
3766,7
3958,6
4129,5
4257,4
4321,3
4363,2
4406,1
4449,0
4491,-1
4534,-2
4598,-3
4641,-5
4683,-6
4705,-7
4726,-8
4769,-9
4790,-11
4811,-12
4833,-13
4854,-14
4875,-15
4897,-17
4918,-19
4939,-21
4961,-23
4982,-26
5003,-28
5025,-31
5046,-34
5067,-35
5089,-38
5110,-41
5131,-45
5153,-47
5174,-49
5195,-52
5217,-55
5238,-57
5259,-59
5281,-62
5302,-64
5323,-67
5345,-68
5366,-70
5387,-72
5409,-74
5430,-77
5451,-80
5473,-82
5494,-85
5515,-87
5537,-89
5558,-92
5579,-94
5601,-98
5622,-99
5643,-102
5665,-104
5686,-107
5707,-109
5729,-110
5750,-112
5771,-115
5793,-117
5814,-119
5835,-120
5857,-122
5878,-123
5899,-125
5921,-126
5942,-128
5963,-130
5985,-131
6006,-132
6027,-133
6049,-134
6070,-135
6091,-136
6113,-137
6155,-138
6177,-139
6219,-140
6262,-141
6283,-142
6347,-143
6411,-144
6625,-145
6710,-146
6753,-147
6945,-146
6987,-145
7009,-143
7030,-141
7051,-140
7073,-138
7094,-136
7115,-133
7137,-131
7158,-129
7179,-126
7201,-123
7222,-117
7243,-113
7265,-110
7286,-105
7307,-100
7329,-95
7350,-92
7371,-87
7393,-80
7414,-76
7435,-72
7457,-70
7478,-67
7499,-64
7521,-62
7542,-60
7563,-58
7585,-57
7606,-56
7627,-55
7649,-54
7713,-55
7734,-56
7755,-59
7777,-62
7798,-66
7819,-71
7841,-73
7862,-78
7883,-86
7905,-91
7926,-93
7947,-98
7969,-103
7990,-108
8011,-112
8033,-116
8054,-119
8075,-122
8097,-123
8118,-124
8139,-125
8161,-126
8203,-127
8225,-126
8246,-127
8331,-128
8353,-129
8374,-130
8417,-131
8438,-132
8459,-133
8481,-134
8523,-136
8566,-137
8587,-138
8630,-139
8651,-140
8673,-141
8694,-142
8715,-143
8737,-144
8758,-145
8779,-146
8822,-147
8843,-148
8865,-149
8929,-150
8950,-151
8993,-152
9035,-153
9121,-154
9270,-153
9313,-152
9355,-151
9419,-150
9505,-149
9611,-148
9675,-147
9718,-146
9761,-145
9803,-144
9846,-143
9910,-142
9953,-141
9995,-140
10017,-139
10059,-138
10102,-137
10145,-136
10294,-135
10379,-134
10465,-133
10486,-132
10529,-131
10550,-129
10571,-127
10593,-125
10614,-124
10635,-120
10657,-117
10678,-115
10699,-114
10721,-112
10742,-110
10763,-108
10785,-107
10806,-106
10827,-105
10870,-104
10891,-103
10934,-102
10955,-101
10977,-100
10998,-99
11019,-98
11041,-96
11062,-94
11083,-93
11105,-90
11126,-86
11147,-83
11169,-80
11190,-79
11211,-75
11233,-72
11254,-69
11275,-67
11297,-62
11318,-59
11339,-56
11361,-53
11382,-52
11403,-49
11425,-47
11446,-44
11467,-43
11489,-41
11510,-40
11531,-39
11617,-40
11638,-41
11659,-42
11681,-44
11702,-46
11723,-48
11745,-49
11766,-54
11787,-59
11809,-64
11830,-69
11851,-71
11873,-77
11894,-83
11915,-89
11937,-94
11958,-100
11979,-106
12001,-111
12022,-116
12043,-118
12065,-122
12086,-125
12107,-129
12129,-131
12150,-133
12171,-136
12193,-138
12214,-139
12235,-141
12257,-145
12278,-147
12299,-149
12321,-150
12342,-153
12363,-156
12385,-160
12406,-165
12427,-167
12449,-170
12470,-173
12491,-175
12513,-176
12534,-178
12555,-179
12577,179
12598,178
12619,177
12641,176
12662,175
12683,174
12726,173
12747,172
12769,171
12790,170
12833,169
12854,168
12875,167
12918,166
12939,165
12961,164
12982,163
13003,162
13025,161
13046,159
13067,157
13089,156
13110,155
13131,153
13153,151
13174,149
13217,147
13238,144
13259,143
13281,142
13302,140
13323,139
13345,137
13366,135
13387,134
13409,132
13430,131
13451,130
13494,128
13515,127
13537,125
13558,124
13579,123
13601,122
13622,120
13643,119
13686,117
13707,116
13729,114
13771,112
13793,111
13814,109
13835,108
13857,107
13878,104
13899,102
13921,101
13942,100
13963,99
13985,97
14006,96
14027,94
14049,93
14070,92
14091,91
14113,90
14134,89
14177,88
14198,87
14219,86
14241,85
14262,84
14283,83
14305,82
14347,81
14369,80
14390,79
14411,78
14433,77
14475,76
14497,75
14539,73
14561,72
14582,71
14603,70
14646,69
14667,68
14689,66
14731,65
14753,64
14795,63
14838,62
14859,61
14945,60
14987,59
15307,60
15393,61
15585,62
15649,63
15691,64
16011,65
16033,64
16161,63
16374,64
16502,63
16801,64
16865,65
16929,66
16950,67
16971,69
16993,71
17014,72
17035,75
17057,78
17078,83
17099,85
17121,93
17142,98
17163,104
17185,109
17206,111
17227,115
17249,119
17270,122
17291,125
17313,128
17334,130
17355,132
17377,133
17398,134
17419,135
17441,137
17462,138
17505,140
17526,141
17547,142
17569,143
17611,144
17633,145
17675,146
17697,147
17718,148
17739,150
17761,152
17782,155
17803,157
17825,160
17846,162
17867,163
17889,166
17910,168
17931,173
17953,174
17974,177
17995,-179
18017,-176
18038,-174
18059,-172
18081,-170
18102,-167
18123,-165
18145,-164
18166,-162
18187,-160
18209,-159
18230,-157
18251,-156
18273,-155
18315,-154
18379,-153
18401,-152
18422,-151
18443,-150
18486,-149
18507,-148
18550,-147
18571,-146
18593,-145
18614,-144
18806,-145
18870,-146
19041,-147
19083,-148
19147,-149
19190,-150
19233,-151
19254,-152
19275,-154
19318,-156
19339,-158
19361,-160
19382,-163
19403,-166
19425,-170
19446,-175
19467,-180
19489,177
19510,172
19531,166
19553,158
19574,153
19595,151
19617,146
19638,142
19659,140
19681,139
19702,136
19723,133
19745,131
19766,130
19787,128
19809,127
19830,125
19851,124
19873,123
19894,120
19915,119
19937,117
19958,116
19979,114
20001,112
20022,110
20043,106
20065,105
20086,103
20107,100
20129,98
20150,96
20171,95
20193,93
20214,91
20235,89
20257,88
20278,87
20299,85
20321,84
20342,82
20363,81
20385,80
20406,78
20427,77
20470,76
20491,75
20513,74
20534,73
20555,72
20577,71
20598,70
20619,69
20662,68
20683,67
20705,66
20747,65
20769,64
20811,63
20854,62
20875,61
20897,60
20939,59
20982,58
21003,57
21025,56
21067,55
21089,54
21131,53
21174,52
21259,53
21345,54
21473,55
21515,56
21537,57
21558,59
21579,61
21601,62
21622,66
21643,69
21665,76
21686,79
21707,84
21729,90
21750,95
21771,98
21793,104
21814,109
21835,117
21857,122
21878,124
21899,128
21921,133
21942,136
21963,139
21985,142
22006,145
22027,148
22049,151
22070,152
22091,156
22113,159
22134,163
22155,166
22177,170
22198,173
22219,175
22241,177
22262,178
22283,-180
22305,-178
22326,-175
22347,-174
22369,-173
22390,-171
22411,-170
22433,-168
22475,-167
22497,-166
22518,-165
22539,-164
22561,-163
22582,-161
22603,-159
22625,-158
22646,-157
22667,-156
22689,-155
22710,-154
22753,-153
22774,-152
22795,-151
22817,-150
22859,-149
22881,-148
22902,-147
22923,-146
22945,-145
23009,-146
23073,-147
23393,-148
23435,-149
23521,-150
23713,-151
23926,-150
23990,-149
24033,-148
24075,-147
24139,-146
24203,-147
24417,-146
24566,-147
24801,-146
24843,-147
24971,-148
25057,-149
25121,-150
25185,-151
25249,-152
25270,-151
25633,-152
25718,-153
26145,-152
26230,-151
26294,-150
26337,-148
26358,-147
26379,-145
26401,-143
26422,-140
26443,-139
26465,-136
26486,-132
26507,-127
26529,-126
26550,-123
26571,-120
26593,-118
26614,-116
26635,-115
26657,-114
26678,-112
26699,-111
26721,-110
26763,-109
26806,-108
26849,-107
26977,-108
26998,-109
27019,-111
27041,-114
27062,-118
27083,-121
27105,-125
27126,-127
27147,-130
27169,-135
27190,-137
27211,-138
27233,-140
27254,-141
27275,-143
27297,-144
27339,-145
27361,-146
27382,-148
27403,-149
27425,-151
27446,-153
27467,-156
27489,-159
27510,-160
27553,-161
27617,-162
27659,-163
27702,-164
27745,-165
27766,-164
27894,-165
27915,-166
27937,-168
27958,-169
27979,-170
28001,-172
28022,-173
28043,-174
28065,-175
28086,-176
28107,-177
28129,-179
28150,-180
28171,180
28214,179
28257,178
28299,177
28321,176
28342,174
28385,173
28406,172
28427,170
28449,168
28470,166
28491,164
28513,160
28534,157
28555,155
28577,151
28598,147
28619,141
28641,139
28662,137
28683,134
28726,133
28769,134
28790,135
28811,136
28875,137
28982,138
29046,139
29089,140
29110,141
29131,143
29153,146
29174,150
29195,155
29217,158
29238,164
29259,171
29281,-179
29302,-176
29323,-170
29345,-165
29366,-162
29387,-159
29409,-158
29430,-155
29494,-154
29601,-153
29643,-152
29686,-151
29729,-150
29750,-149
29771,-148
29793,-147
29835,-146
29857,-145
29899,-144
29921,-142
29942,-141
29963,-140
29985,-139
30006,-138
30113,-139
30198,-137
30219,-136
30241,-132
30262,-130
30283,-128
30305,-125
30326,-122
30347,-119
30369,-118
30390,-115
30411,-111
30433,-109
30454,-108
30475,-106
30497,-104
30518,-103
30539,-102
30561,-101
30603,-100
30625,-99
30689,-98
30774,-97
30859,-98
30902,-100
30923,-101
30945,-103
30966,-105
30987,-108
31009,-110
31051,-112
31073,-113
31094,-114
31137,-116
31158,-118
31179,-120
31201,-122
31222,-125
31243,-127
31265,-129
31286,-131
31307,-132
31329,-134
31350,-136
31371,-138
31393,-139
31435,-140
31478,-141
31521,-142
31563,-143
31627,-144
31670,-145
31734,-146
31777,-147
31841,-148
31926,-149
32181,-148
32331,-149
32480,-150
32608,-151
32779,-152
32822,-153
32865,-154
32907,-155
32929,-156
32993,-157
33014,-156
33142,-157
33185,-158
33206,-159
33270,-160
33291,-161
33313,-162
33334,-163
33355,-164
33377,-165
33398,-167
33419,-168
33441,-169
33462,-171
33483,-175
33505,-176
33526,-178
33547,179
33569,176
33590,173
33611,171
33633,168
33654,163
33675,160
33697,156
33718,154
33739,150
33761,146
33782,143
33803,139
33825,136
33846,132
33867,129
33889,126
33910,125
33931,122
33953,120
33974,117
33995,116
34017,114
34038,111
34059,108
34081,105
34102,103
34123,100
34145,95
34166,92
34187,90
34209,87
34230,84
34251,81
34273,79
34294,75
34315,73
34337,71
34358,69
34379,68
34401,67
34422,66
34529,67
34550,68
34571,69
34593,70
34614,73
34635,76
34657,77
34678,81
34699,84
34721,87
34742,91
34763,93
34785,97
34806,99
34827,101
34849,102
34870,104
34891,106
34913,109
34934,112
34955,115
34977,119
34998,124
35019,130
35041,133
35062,140
35083,147
35105,157
35126,162
35147,165
35169,170
35190,174
35211,178
35233,-180
35254,-177
35275,-173
35297,-171
35318,-169
35339,-168
35361,-167
35382,-166
35425,-165
35489,-164
35531,-163
35553,-162
35595,-161
35617,-160
35638,-159
35659,-158
35681,-157
35702,-156
35745,-155
35787,-154
35830,-153
35873,-152
35915,-151
35958,-150
36043,-149
36235,-150
36342,-151
36449,-152
36534,-153
36790,-154
36875,-155
36897,-156
36918,-157
36961,-158
36982,-159
37003,-160
37025,-161
37089,-162
37238,-161
37601,-162
37750,-161
37771,-160
37793,-159
37814,-158
37835,-156
37857,-152
37878,-150
37899,-148
37921,-146
37942,-143
37963,-141
37985,-139
38006,-138
38027,-136
38049,-134
38091,-133
38177,-132
38241,-131
38347,-130
38369,-131
38454,-132
38497,-134
38518,-135
38539,-137
38561,-139
38582,-140
38603,-142
38625,-144
38646,-146
38667,-148
38689,-149
38710,-150
38731,-152
38753,-153
38795,-155
38817,-156
38838,-158
38859,-160
38881,-162
38902,-166
38923,-169
38945,-173
38966,-176
38987,180
39009,172
39030,166
39051,163
39073,158
39094,153
39115,149
39137,146
39158,144
39179,142
39201,141
39222,139
39243,138
39286,137
39307,135
39329,134
39350,133
39371,132
39393,130
39414,127
39435,126
39457,123
39478,121
39499,116
39521,114
39542,112
39563,111
39585,109
39606,108
39627,106
39649,105
39691,104
39713,103
39755,102
39777,101
39798,100
39819,99
39841,98
39862,97
39883,96
39926,95
39947,94
39969,93
39990,92
40011,91
40033,90
40054,88
40075,87
40097,85
40118,84
40139,81
40161,80
40182,78
40203,77
40225,76
40246,75
40267,74
40289,73
40395,74
40545,75
40587,76
40630,78
40651,80
40694,82
40715,84
40737,85
40758,86
40801,87
40843,88
40865,89
40886,90
40907,91
40929,93
40950,96
40971,97
40993,100
41014,103
41035,106
41057,107
41078,111
41099,114
41121,120
41142,125
41163,127
41185,131
41206,136
41227,140
41249,142
41270,148
41291,151
41313,154
41334,156
41355,157
41377,159
41398,160
41419,161
41441,162
41462,163
41483,164
41505,165
41526,166
41569,167
41590,169
41611,170
41633,171
41654,172
41697,173
41718,174
41761,176
41782,177
41803,178
41825,179
41846,-179
41867,-178
41889,-176
41910,-175
41931,-173
41953,-172
41974,-171
41995,-170
42038,-168
42059,-167
42081,-165
42102,-164
42145,-163
42187,-162
42251,-161
42294,-160
42379,-159
42529,-158
42571,-157
42635,-156
42913,-155
42934,-154
42955,-153
42998,-152
43019,-151
43041,-150
43062,-149
43083,-148
43211,-149
43233,-150
43297,-151
43382,-152
43510,-151
43681,-152
43723,-153
43766,-154
43830,-155
43873,-154
44022,-155
44086,-156
44150,-157
44257,-158
44427,-157
44705,-158
44747,-159
44811,-160
44833,-161
44939,-160
44961,-159
44982,-158
45003,-155
45025,-153
45046,-150
45067,-147
45089,-145
45110,-142
45131,-138
45153,-135
45174,-132
45195,-129
45217,-127
45238,-125
45259,-123
45281,-121
45302,-119
45323,-117
45345,-116
45366,-115
45387,-114
45409,-113
45430,-112
45451,-111
45473,-110
45494,-108
45515,-107
45537,-106
45558,-105
45579,-104
45601,-103
45622,-102
45643,-101
45665,-102
45686,-103
45707,-105
45729,-108
45750,-110
45771,-115
45793,-121
45814,-131
45835,-135
45857,-142
45878,-151
45899,-159
45921,-167
45942,-171
45963,-178
45985,172
46006,166
46027,163
46049,158
46070,154
46091,150
46113,147
46134,145
46155,143
46177,141
46198,140
46219,139
46241,138
46262,136
46283,135
46305,133
46347,131
46369,130
46390,129
46433,127
46454,125
46475,124
46497,122
46539,120
46561,118
46582,116
46603,115
46625,112
46646,110
46667,108
46689,106
46710,105
46731,103
46753,101
46774,99
46795,97
46817,95
46838,93
46859,91
