Time,Angle
1,-172
69,-173
91,-172
304,-173
539,-172
1051,-171
1157,-170
1221,-169
1264,-168
1328,-167
1349,-166
1392,-165
1435,-164
1477,-163
1499,-162
1541,-161
1563,-160
1605,-159
1691,-156
1712,-155
1755,-154
1776,-153
1797,-152
1819,-149
1840,-148
1861,-146
1883,-145
1904,-144
1925,-142
1947,-141
1968,-139
1989,-138
2032,-137
2053,-135
2075,-133
2096,-131
2117,-130
2139,-127
2160,-125
2203,-123
2224,-122
2245,-121
2267,-120
2288,-119
2309,-118
2331,-116
2352,-114
2373,-112
2395,-111
2416,-109
2437,-108
2459,-106
2480,-105
2501,-104
2523,-103
2544,-101
2565,-100
2587,-96
2608,-94
2629,-93
2651,-92
2672,-91
2693,-90
2715,-89
2736,-88
2779,-86
2800,-85
2821,-82
2843,-81
2885,-80
2907,-79
2928,-78
2949,-77
2971,-76
2992,-75
3035,-74
3077,-73
3099,-72
3141,-71
3184,-70
3248,-69
3291,-68
3419,-67
3504,-68
3568,-69
3589,-70
3611,-71
3653,-72
3675,-73
3717,-74
3760,-75
3952,-76
4123,-77
4229,-78
4315,-79
4357,-80
4400,-81
4443,-82
4507,-83
4571,-84
4635,-85
4699,-86
4763,-87
4827,-88
4869,-89
4912,-90
4955,-91
4997,-92
5019,-93
5040,-94
5061,-95
5083,-96
5104,-97
5147,-98
5168,-99
5189,-100
5232,-101
5253,-102
5296,-103
5339,-104
5381,-105
5403,-106
5445,-107
5488,-108
5531,-109
5552,-110
5595,-111
5637,-112
5680,-113
5723,-114
5765,-115
5808,-116
5851,-117
5872,-118
5915,-119
5957,-120
6000,-121
6021,-122
6043,-123
6064,-124
6107,-125
6128,-126
6149,-127
6171,-128
6192,-129
6213,-130
6235,-131
6256,-132
6277,-133
6299,-134
6320,-135
6341,-136
6384,-137
6405,-138
6427,-139
6469,-140
6491,-141
6512,-142
6533,-144
6576,-146
6597,-147
6619,-149
6640,-151
6661,-153
6683,-155
6704,-157
6725,-159
6747,-160
6768,-162
6789,-164
6811,-166
6832,-168
6853,-169
6875,-171
6896,-172
6917,-174
6960,-175
6981,-176
7003,-178
7045,-179
7088,-180
7109,180
7131,179
7237,178
7259,179
7387,180
7429,-180
7451,-179
7493,-178
7536,-177
7579,-176
7621,-175
7643,-174
7685,-173
7707,-172
7728,-171
7749,-170
7771,-169
7813,-166
7835,-164
7856,-162
7877,-159
7899,-158
7920,-155
7941,-152
7963,-147
7984,-145
8005,-142
8027,-139
8048,-136
8069,-132
8091,-131
8112,-128
8133,-124
8155,-121
8176,-120
8197,-118
8219,-116
8240,-115
8261,-113
8283,-112
8304,-111
8325,-110
8347,-109
8368,-108
8389,-107
8432,-106
8453,-105
8475,-104
8517,-103
8560,-102
8603,-101
8645,-100
8688,-99
8709,-98
8752,-97
8773,-96
8795,-95
8837,-94
8859,-93
8901,-92
8923,-91
8944,-90
8987,-89
9029,-88
9072,-87
9200,-88
9221,-89
9264,-91
9285,-92
9307,-94
9328,-95
9349,-96
9371,-98
9392,-99
9413,-100
9435,-102
9456,-103
9477,-104
9499,-105
9520,-106
9541,-107
9563,-108
9584,-110
9627,-111
9669,-112
9733,-111
9776,-110
9797,-109
9840,-108
9861,-107
9883,-106
9925,-104
9968,-103
9989,-102
10011,-101
10053,-100
10075,-98
10117,-97
10139,-96
10160,-95
10181,-94
10203,-93
10224,-92
10245,-91
10267,-90
10309,-89
10331,-88
10373,-87
10416,-86
10459,-85
10501,-84
10565,-83
10821,-84
10885,-85
10928,-86
10971,-87
11013,-88
11056,-89
11077,-90
11120,-91
11163,-92
11184,-93
11205,-94
11227,-95
11248,-96
11291,-97
11312,-98
11333,-99
11355,-100
11376,-101
11397,-102
11440,-103
11461,-104
11483,-105
11504,-106
11547,-107
11568,-108
11589,-109
11611,-110
11653,-111
11675,-112
11696,-113
11760,-114
11824,-115
11867,-116
11931,-117
12016,-118
12123,-119
12208,-120
12336,-121
12699,-122
12827,-121
13637,-120
14725,-119
14917,-118
15621,-117
19995,-116
20123,-115
20165,-114
20187,-113
20208,-112
20229,-111
20251,-110
20272,-107
20293,-106
20315,-104
20336,-101
20357,-98
20379,-95
20400,-94
20421,-91
20443,-86
20464,-83
20485,-81
20507,-78
20528,-75
20549,-72
20571,-69
20592,-66
20613,-63
20635,-60
20656,-58
20677,-56
20699,-54
20720,-51
20741,-49
20763,-47
20784,-45
20805,-43
20827,-41
20848,-39
20869,-38
20891,-36
20912,-34
20933,-31
20955,-30
20976,-28
20997,-26
21019,-24
21040,-23
21061,-22
21083,-19
21104,-18
21125,-17
21168,-16
21189,-14
21211,-13
21232,-12
21253,-11
21275,-10
21317,-9
21445,-8
21893,-9
21957,-10
22000,-11
22064,-12
22085,-13
22107,-14
22149,-15
22171,-16
22213,-17
22235,-18
22256,-19
22299,-20
22341,-21
22384,-22
22405,-23
22448,-24
22491,-25
22512,-26
22555,-28
22576,-29
22597,-31
22619,-33
22640,-36
22661,-40
22683,-42
22704,-48
22725,-52
22747,-56
22768,-57
22789,-60
22811,-63
22832,-66
22853,-68
22875,-71
22896,-74
22917,-76
22939,-79
22960,-81
22981,-82
23003,-84
23024,-88
23045,-90
23067,-91
23088,-94
23109,-96
23131,-98
23152,-100
23173,-101
23195,-105
23216,-107
23237,-108
23259,-109
23280,-111
23301,-112
23323,-114
23344,-115
23365,-116
23387,-117
23408,-118
23429,-119
23472,-120
23493,-121
23515,-122
23557,-123
23600,-124
23621,-125
23664,-126
23685,-127
23728,-128
23771,-129
23813,-130
23835,-131
23856,-132
23877,-134
23899,-135
23920,-136
23941,-138
23963,-139
23984,-141
24005,-144
24027,-145
24048,-147
24069,-149
24091,-150
24112,-151
24133,-153
24155,-156
24176,-159
24197,-161
24219,-162
24240,-165
24261,-167
24283,-170
24304,-171
24325,-175
24347,-178
24368,-180
24389,178
24411,177
24432,175
24453,172
24475,170
24496,168
24517,166
24539,164
24560,162
24581,160
24603,158
24624,156
24645,152
24667,150
24688,149
24709,148
24731,146
24752,145
24773,144
24816,142
24859,141
24901,140
24944,139
24965,138
25008,137
25029,136
25072,135
25115,134
25136,132
25157,131
25179,129
25200,128
25221,126
25243,125
25264,124
25285,122
25307,120
25328,118
25349,117
25371,116
25392,114
25413,113
25435,112
25456,111
25477,110
25499,109
25541,108
25584,107
25605,106
25669,105
25797,106
25819,107
25861,108
25883,109
25904,110
25925,111
25947,113
25968,115
25989,117
26011,119
26032,120
26053,122
26075,124
26096,125
26117,127
26139,129
26160,130
26181,132
26203,134
26245,136
26267,139
26288,140
26309,141
26331,143
26352,144
26373,146
26395,147
26416,148
26437,150
26459,152
26480,153
26501,154
26523,155
26544,157
26565,158
26587,160
26608,161
26629,163
26651,165
26672,167
26693,168
26715,169
26736,171
26757,174
26779,176
26821,178
26843,180
26864,-179
26885,-178
26907,-177
26928,-175
26949,-174
26971,-173
26992,-172
27013,-171
27056,-170
27077,-169
27099,-168
27120,-167
27141,-166
27163,-165
27184,-164
27205,-163
27227,-162
27248,-161
27269,-160
27291,-159
27312,-158
27333,-157
27355,-156
27397,-155
27419,-153
27440,-152
27483,-151
27504,-149
27525,-148
27547,-147
27568,-145
27589,-144
27611,-142
27632,-141
27653,-140
27675,-139
27696,-138
27717,-136
27739,-135
27760,-134
27803,-133
27845,-132
27888,-131
27931,-130
28016,-129
28080,-128
28144,-127
28165,-126
28187,-125
28208,-124
28229,-123
28251,-122
28272,-121
28293,-120
28336,-119
28379,-118
28421,-117
28507,-116
28699,-117
28784,-118
28891,-119
29125,-120
29765,-119
29936,-118
30107,-117
30213,-118
30277,-119
30320,-120
30363,-121
30405,-122
30512,-123
30533,-122
30640,-121
30661,-120
30683,-119
30725,-118
30789,-117
30853,-116
30917,-115
30981,-114
31088,-113
31515,-114
31707,-115
32111,-114
32155,-113
32175,-112
32196,-110
32219,-109
32239,-108
32260,-107
32282,-105
